id,translated_dialog,og_response
othello-act-1-scene-1.json-line-17,Why?  Why on earth are you asking me this?,"   Zounds, sir, youre robbed! For shame, put on your gown.    Your heart is burst, you have lost half your soul.    Even now, now, very now, an old black ram    Is tupping your white ewe.   Arise, arise,    Awake the snorting citizens with the bell    Or else the devil will make a grandsire of you.    Arise, I say!   "
othello-act-1-scene-1.json-line-18,"Good lord, you're being robbed! You should be ashamed. Get dressed! It's like your heart is burst open and you're bleeding away your very soul. At this very momentright nowan old black ram is having his way with your white lamb. Get up, get up! Ring the bell and wake up all the snoring citizens, or else that devil will make you a grandfather. Get up!","  What, have you lost your wits?  "
othello-act-1-scene-1.json-line-19,What are you saying? Have you lost your mind?,"  Most reverend signior, do you know my voice?  "
othello-act-1-scene-1.json-line-20,"Most noble sir, do you recognize my voice?",  Not I. What are you?  
othello-act-1-scene-1.json-line-21,I do not. Who are you?,  My name is Roderigo.  
othello-act-1-scene-1.json-line-22,My name is Roderigo.,"   The worser welcome.    I have charged thee not to haunt about my doors.    In honest plainness thou hast heard me say    My daughter is not for thee.   And now in madness,    Being full of supper and distempering drafts,    Upon malicious knavery dost thou come    To start my quiet?   "
othello-act-1-scene-1.json-line-23,"Then you're not welcome here. I've already told you not to come by my house. I told you bluntly and honestly: my daughter is not for you. And now you come here in some kind of madness brought on by feasting and too many drinks, just to make trouble and ruin my good sleep?","  Sir, sir, sir  "
othello-act-1-scene-1.json-line-24,"Sir, sir, sir",  But thou must needs be sure My spirits and my place have in their powerTo make this bitter to thee.  
othello-act-1-scene-1.json-line-25,Make sure you understand: I have the willand the powerto make you regret this.,"  Patience, good sir.  "
othello-act-1-scene-1.json-line-26,"Good sir, hold on.","  What tellst thou me of robbing? This is Venice,My house is not a grange.  "
othello-act-1-scene-1.json-line-27,"What are you talking to me about with ""robbing?""  This is the city of Venice. My house isn't some unprotected barn.","  Most grave Brabantio,In simple and pure soul I come to you  "
othello-act-1-scene-1.json-line-28,"Honorable Brabantio, I come to you in all honesty and good will","   Zounds, sir, you are one of those that will not serve God, if the devil bid you. Because we come to do you service and you think we are ruffians, youll have your daughter covered with a Barbary horse.   Youll have your nephews neigh to you. Youll have coursers for cousins and gennets for germans.   "
othello-act-1-scene-1.json-line-29,"Christ, sir, you're the type of man who would refuse to serve God if the devil told you to! We've come here to do you a favor, and you're ignoring us just because you think we're no good. You're letting your daughter mate with a Barbary horse. Your grandchildren will neigh to you. You'll have ponies and colts for descendants.",  What profane wretch art thou?  
othello-act-1-scene-1.json-line-30,What kind of foul-mouthed jerk are you?,"  I am one, sir, that comes to tell you your daughter andthe Moor are now making the beast with two backs.  "
othello-act-1-scene-1.json-line-31,"Sir, I am one that comes to tell you that your daughter and the Moor are doing the deed at this very moment.",  Thou art a villain!  
othello-act-1-scene-1.json-line-32,You're a villain!,  You are a senator!  
othello-act-1-scene-1.json-line-33,And you're a senator!,"  This thou shalt answer. I know thee, Roderigo.  "
othello-act-1-scene-1.json-line-34,"You will pay for this, Roderigo. I know what kind of man you are.","   Sir, I will answer any thing. But, I beseech you,    Ift be your pleasure and most wise consent    (As partly I find it is) that your fair daughter    At this odd-even and dull watch o' th' night    Transported with no worse nor better guard    But with a knave of common hire, a gondolier,    To the gross clasps of a lascivious Moor,    If this be known to you and your allowance,    We then have done you bold and saucy wrongs.    But if you know not this my manners tell me    We have your wrong rebuke.   Do not believe    That, from the sense of all civility,    I thus would play and trifle with your reverence.    Your daughter (if you have not given her leave)    I say again, hath made a gross revolt,    Tying her duty, beauty, wit, and fortunes    In an extravagant and wheeling stranger    Of here and everywhere.   Straight satisfy yourself.    If she be in her chamber or your house,    Let loose on me the justice of the state    For thus deluding you.   "
othello-act-1-scene-1.json-line-35,"Sir, I'll answer for anything I've done. But, I beg you. if you're okay with the fact that your fair daughter, at this late hour of the night, is handed over  to the gross hands of a lustful Moor with no guard but a common servant for hire, a gondolier evenif you know all this, and you allow it (which I think is the case), well then I admit we have insolently done you wrong. But if you're not aware of all this, then my own good manners suggest that you're wrong to scold us. Don't think that I would just play around with such a serious matter, contrary to any good manners. I repeat: if you haven't given your daughter permission, then she has seriously rebelled against your authority. She's giving all her obedience, beauty, wit, and wealth to some extravagant, wandering foreigner, who seems to have roots just about everywhere. Go now and see for yourself. If she's in her room, or even in your house, sue me and let the government punish me for lying to you like this.","   Strike on the tinder, ho!    Give me a taper, call up all my people!    This accident is not unlike my dream,    Belief of it oppresses me already.    Light, I say, light!   "
othello-act-1-scene-1.json-line-36,"Hey, strike a match! Light me a torch! Wake everyone up! This whole situation is not unlike a dream I had. And I'm worried it's coming true. Lightgive me light!","    [to RODERIGO]     Farewell, for I must leave you.    It seems not meet, nor wholesome to my place,    To be producted (as, if I stay, I shall)    Against the Moor.   For I do know the state    (However this may gall him with some check)    Cannot with safety cast him,   for hes embarked    With such loud reason to the Cyprus wars    (Which even now stand in act) that, for their souls,    Another of his fathom they have none    To lead their business.   In which regard,    Though I do hate him as I do hell pains,    Yet for necessity of present life    I must show out a flag and sign of love,    (Which is indeed but sign).   That you shall surely find him,    Lead to the Sagittary the raisèd search,    And there will I be with him. So farewell.   "
othello-act-1-scene-1.json-line-37,"[To RODERIGO] Goodbye. I must leave you now. It seems to me neither wise nor appropriate given my position in Othello's service to be brought forward against the Moorand it seems like I will be, if I stay here. Besides, I know that the government cannot get rid of him (even if this whole thing may annoy Brabantio), since he's needed so greatly to fight in the wars with Cyprus that are going on right now. And the government has no one else of his capability to lead their forces, not even if they should trade their own souls for someone. Although I do hate Othello as much as I hate the tortures of Hell, for the time being I must show signs of lovewhich, I assure you, are nothing more than empty signs. You go lead the search party to the Sagittary Inn, where you will surely find him. I'll be there with him. So goodbye.","   It is too true an evil. Gone she is.    And whats to come of my despisèd time    Is naught but bitterness. Now, Roderigo,    Where didst thou see her?   Oh, unhappy girl!    With the Moor, sayst thou?Who would be a father?    How didst thou know twas she?   Oh, she deceives me    Past thought!What said she to you?Get more tapers,    Raise all my kindred. Are they married, think you?   "
othello-act-1-scene-1.json-line-38,"The evil thing you warned me of is all too true. She is gone. And all that's left of my life, which I now hate, is bitterness. Now, Roderigo, where did you see her? Oh, unhappy girl! Did you say she was with the Moor? Who would want to be a father in such a situation as this? How did you know it was her? Oh, she has tricked me beyond anything I could have thought possible. What did she say to you? Get more torches, and wake up my whole family. Do you think they've gotten married?","  Truly, I think they are.  "
othello-act-1-scene-1.json-line-39,"Truly, I think they have.","   Oh, heaven, how got she out? Oh, treason of the blood!    Fathers, from hence trust not your daughters' minds    By what you see them act.   Is there not charms    By which the property of youth and maidhood    May be abused? Have you not read, Roderigo,    Of some such thing?   "
othello-act-1-scene-1.json-line-40,"Oh, heaven, how did she get out of the house? Oh, she has committed treason against her own blood! All you fathers, from now on do not trust your daughters' minds based on how you see them act. Aren't there magic charms out there that can trick and violate young maidens? Roderigo, have you read about such things?","  Yes, sir, I have indeed.  "
othello-act-1-scene-1.json-line-41,"Yes, sir.  I have indeed.","  Call up my brotherOh, would you had had her!Some one way, some another. Do you knowWhere we may apprehend her and the Moor?  "
othello-act-1-scene-1.json-line-42,"Call up my brotheroh, if only you had married her! [To members of the search party] Some of you go one way, some go another way. [To RODERIGO] Do you know where we might find her and the Moor?","  I think I can discover him, if you please To get good guard and go along with me.  "
othello-act-1-scene-1.json-line-43,"I think I can find him, if you want to get some strong, armed men together and come along with me.","   Pray you lead on. At every house Ill call.    I may command at most.Get weapons, ho!    And raise some special officers of might.    On, good Roderigo. I will deserve your pains.   "
othello-act-1-scene-2.json-line-0,"Even though I have killed men while serving in war, still my conscience forbids me from committing any premeditated murder. I lack the evil disposition that would sometimes serve my purpose. Nine or ten times I've thought about just stabbing him right under the ribs.",  'Tis better as it is.  
othello-act-1-scene-2.json-line-1,It's better that you haven't.,"   Nay, but he prated    And spoke such scurvy and provoking terms    Against your honor    That, with the little godliness I have,    I did full hard forbear him.   But I pray you, sir,    Are you fast married? Be assured of this:    That the Magnifico is much beloved    And hath in his effect a voice potential    As double as the Dukes.   He will divorce you,    Or put upon you what restraint and grievance    The law (with all his might to enforce it on)    Will give him cable.   "
othello-act-1-scene-2.json-line-2,"No, he said such insulting, rude things against your sense of honor that it took all the goodness in me to hold back from hurting him. But I beg you to tell me, sir: are you safely married? Because you can be sure that Senator Barbantio is well-liked in the city, and has twice as much influence as the Duke. He will divorce you two, or at least subject you to whatever restraint and punishment he has the power to inflict.","   Let him do his spite.    My services which I have done the signiory    Shall out-tongue his complaints. 'Tis yet to know    Which, when I know that boasting is an honor,    I shall promulgate.   I fetch my life and being    From men of royal siege, and my demerits    May speak unbonneted to as proud a fortune    As this that I have reached.   For know, Iago,    But that I love the gentle Desdemona,    I would not my unhousèd free condition    Put into circumscription and confine    For the seas worth. But look, what lights come yond?   "
othello-act-1-scene-2.json-line-3,"Let him do his worst. My good deeds done in service to the city government will have more influence than his complaints. It's not yet well-knownand I won't spread this news until I hear that it's an honor to boastbut I am descended from men of royal lineage. So I'm worthy of the noble fortune of Desdemona's family. And know this, Iago: if I didn't love the gentle Desdemona, I wouldn't give up all my freedom for the confines and restrictions of marriagenot in return for all the treasure in the sea. But look, what light is that, coming from over there?",  Those are the raisèd father and his friends.You were best go in.  
othello-act-1-scene-2.json-line-4,That's the awakened father and his friends. You'd better go inside.,"  Not I, I must be found.My parts, my title, and my perfect soulShall manifest me rightly. Is it they?  "
othello-act-1-scene-2.json-line-5,"Not me. I must let them find me. My qualities, my title and legal right to Desdemona as her husband, and my clear conscience will show for all to see. Is that them?","  By Janus, I think no.  "
othello-act-1-scene-2.json-line-6,"By Janus, I think not.","  The servants of the Duke and my lieutenant? The goodness of the night upon you, friends!What is the news?  "
othello-act-1-scene-2.json-line-7,"My lieutenant, and the servants of the Duke? May this good night be a blessing to you, friends! What's the news?","  The Duke does greet you, general,And he requires your haste-post-haste appearance,Even on the instant.  "
othello-act-1-scene-2.json-line-8,"The Duke sends his greetings, General. And he orders you to come appear before him immediately, right this very instant.","  Whats the matter, think you?  "
othello-act-1-scene-2.json-line-9,What do you think is the matter?,"   Something from Cyprus as I may divine.    It is a business of some heat. The galleys    Have sent a dozen sequent messengers    This very night at one anothers heels,    And many of the consuls, raised and met,    Are at the Dukes already. You have been hotly called for.    When being not at your lodging to be found    The Senate hath sent about three several guests    To search you out.   "
othello-act-1-scene-2.json-line-10,"Something about Cyprus, I would guess. It's an urgent matter. The warships have sent a dozen successive messengers this very night, one after the other. Many of the senators have woken up and met, and are now already at the Duke's. You've been urgently called for. When you couldn't be found at your home, the Duke sent three separate search parties to look for you.",  'Tis well I am found by you.I will but spend a word here in the houseAnd go with you.  
othello-act-1-scene-2.json-line-11,"It's a good thing I was found by you. I'll just go say one thing inside, and then I'll go with you.","  Ancient, what makes he here?  "
othello-act-1-scene-2.json-line-12,"Flag-bearer, what is Othello doing here?","  Faith, he tonight hath boarded a land carrack.If it prove lawful prize, hes made for ever.  "
othello-act-1-scene-2.json-line-13,"In truth, tonight he's boarded a ship carrying lots of treasure. And if his prize turns out to be legal, he'll be well-off forever.",  I do not understand.  
othello-act-1-scene-2.json-line-14,I don't understand.,  Hes married.  
othello-act-1-scene-2.json-line-15,He got married.,  To who?  
othello-act-1-scene-2.json-line-16,To whom?,"  Marry, to  "
othello-act-1-scene-2.json-line-17,"Indeed, to","  Come, captain, will you go?  "
othello-act-1-scene-2.json-line-18,"Come on, captain, will you go now?",  Have with you.  
othello-act-1-scene-2.json-line-19,"Yes, I'll go with you.",  Here comes another troop to seek for you.  
othello-act-1-scene-2.json-line-20,Here comes another group of people looking for you.,"  It is Brabantio. General, be advised,He comes to bad intent.  "
othello-act-1-scene-2.json-line-21,"It's Brabantio. General, be advised that he comes with bad intentions.",  Holla! Stand there!  
othello-act-1-scene-2.json-line-22,Hey! Stop right there!,"  Signior, it is the Moor.  "
othello-act-1-scene-2.json-line-23,"Sir, it is the Moor.","  Down with him, thief!  "
othello-act-1-scene-2.json-line-24,"Get him, the thief!","  You, Roderigo! Come, sir, I am for you.  "
othello-act-1-scene-2.json-line-25,"You, Roderigo! Come on, sir, I'll fight you.","  Keep up your bright swords, for the dew will rust them.Good signior, you shall more command with yearsThan with your weapons.  "
othello-act-1-scene-2.json-line-26,"Sheathe your shiny swords, or the dew will make them rust. Good sir, your old age commands more respect than your weapons do.","   O thou foul thief, where hast thou stowed my daughter?    Damned as thou art, thou hast enchanted her!    For Ill refer me to all things of sense,    If she in chains of magic were not bound,    Whether a maid so tender, fair, and happy,    So opposite to marriage that she shunned    The wealthy curlèd darlings of our nation,    Would ever have, t' incur a general mock,    Run from her guardage to the sooty bosom    Of such a thing as thouto fear, not to delight.    Judge me the world if tis not gross in sense    That thou hast practiced on her with foul charms,    Abused her delicate youth with drugs or minerals    That weakens motion. Ill have t disputed on.    'Tis probable and palpable to thinking.    I therefore apprehend and do attach thee    For an abuser of the world, a practicer    Of arts inhibited and out of warrant.    Lay hold upon him. If he do resist,    Subdue him at his peril!   "
othello-act-1-scene-2.json-line-27,"Oh, you foul thief! Where have you hidden my daughter? Since you're damned yourself, you probably cast a spell on her! I'll stake my case on plain evidence and common sense as to whether such a tender, beautiful, and happy virgin girlone who was so opposed to marriage that she shunned even the wealthy, good-looking young men of our citywould have ever risked her reputation to run away from her protected home into the dirty embrace of such a thing as you, a thing to be feared and not loved, unless she had been caught by magic. Let the world be my judge: isn't it completely obvious that you have practiced some evil magic on her, and abused her delicate youth with drugs or toxins that make her weak? I'll bring you to court. This is most likely what happened. Therefore, I hereby arrest you as a criminal and a practitioner of illegal black magic. [To the officers] Get a hold of him. If he resists you, subdue him even if it means hurting him.","   Hold your hands,    Both you of my inclining and the rest.    Were it my cue to fight, I should have known it    Without a prompter. Whither will you that I go    To answer this your charge?   "
othello-act-1-scene-2.json-line-28,"Hold on, everyoneboth those supporting me, and the rest of you. If this were the time to fight, I'd know it without anyone telling me. So where do you want me to go to answer this accusation of yours?","  To prison, till fit timeOf law and course of direct sessionCall thee to answer.  "
othello-act-1-scene-2.json-line-29,"To prison, until it's time for you to go bear witness at your trial.","   What if I do obey?    How may the Duke be therewith satisfied,    Whose messengers are here about my side    Upon some present business of the state    To bring me to him?   "
othello-act-1-scene-2.json-line-30,"What happens if I obey you? How would the Duke like that, when he has just sent messengers here to bring me to him on urgent business of the city?","  'Tis true, most worthy signior.The Dukes in council and your noble self,I am sure, is sent for.  "
othello-act-1-scene-2.json-line-31,"That's true, most noble sir. The Duke is in a council meeting, and I am sure you have also been sent for.","   How? The Duke in council?    In this time of the night? Bring him away.    Mines not an idle cause.   The Duke himself,    Or any of my brothers of the state,    Cannot but feel this wrong as twere their own.    For if such actions may have passage free,    Bondslaves and pagans shall our statesmen be.   "
othello-act-1-scene-3.json-line-0,This news is so inconsistent that it doesn't have any credibility.,"  Indeed, they are disproportioned.My letters say a hundred and seven galleys.  "
othello-act-1-scene-3.json-line-1,"Indeed, it is inconsistent. My letters say a hundred and seven ships.",  And mine a hundred and forty.  
othello-act-1-scene-3.json-line-2,And my letters say a hundred and forty.,"   And mine, two hundred.    But though they jump not on a just account    As in these cases, where the aim reports    'Tis oft with differenceyet do they all confirm    A Turkish fleet, and bearing up to Cyprus.   "
othello-act-1-scene-3.json-line-3,"And mine say two hundred. But, although our letters do not agree on the exact number, that's often the case with estimates. And all the reports confirm that there is a Turkish fleet heading toward Cyprus.","   Nay, it is possible enough to judgment.    I do not so secure me in the error,    But the main article I do approve    In fearful sense.   "
othello-act-1-scene-3.json-line-4,"Indeed, that's clear to see. I am not at ease with the discrepancy in the reports, but I understand the general idea of all of them, and it makes me worried.","   [within]   What, ho, what, ho, what, ho!  "
othello-act-1-scene-3.json-line-5,[Offstage] Hey! Hey!,  A messenger from the galleys.  
othello-act-1-scene-3.json-line-6,It's a messenger from the ship.,"  Now, whats the business?  "
othello-act-1-scene-3.json-line-7,What's going on now?,"  The Turkish preparation makes for Rhodes, So was I bid report here to the stateBy Signior Angelo.  "
othello-act-1-scene-3.json-line-8,The Turkish forces are heading for Rhodes. Sir Angelo ordered me to bring this news here to the city government.,  How say you by this change?  
othello-act-1-scene-3.json-line-9,What do you think of this change?,"   This cannot be,    By no assay of reason. 'Tis a pageant,    To keep us in false gaze.   When we consider    Th' importancy of Cyprus to the Turk,    And let ourselves again but understand    That as it more concerns the Turk than Rhodes    So may he with more facile question bear it,    For that it stands not in such warlike brace    But altogether lacks th' abilities    That Rhodes is dressed in.   If we make thought of this    We must not think the Turk is so unskillful    To leave that latest which concerns him first,    Neglecting an attempt of ease and gain    To wake and wage a danger profitless.   "
othello-act-1-scene-3.json-line-10,"This can't be true. It makes no sense. It must be a trick, to draw our attention in the wrong direction. Think about how important Cyprus is to the Turks, and think how much more the Turks care about Cyprus than Rhodes. And also consider that they can take over Cyprus more easily than Rhodes, since it doesn't have the same military defenses that Rhodes has. Considering all this, we cannot think that the Turks would be so foolish as to leave Cyprus for later when it would be easiest to take first. They wouldn't neglect an easy, profitable mission to undertake a dangerous one that wouldn't benefit them as much.","  Nay, in all confidence, hes not for Rhodes.  "
othello-act-1-scene-3.json-line-11,I agree completely. The Turks cannot be headed for Rhodes.,  Here is more news.  
othello-act-1-scene-3.json-line-12,Here comes more news.,"  The Ottomites, reverend and gracious, Steering with due course toward the isle of Rhodes,Have there injointed them with an after fleet.  "
othello-act-1-scene-3.json-line-13,"Your Honor, the Ottomites have steered their fleet of ships toward the island of Rhodes, and added a second fleet to that one.","  Ay, so I thought. How many, as you guess?  "
othello-act-1-scene-3.json-line-14,Just as I thought. How many of them do you think are there?,"   Of thirty sail. And now they do re-stem    Their backward course, bearing with frank appearance    Their purposes toward Cyprus.   Signior Montano,    Your trusty and most valiant servitor,    With his free duty recommends you thus,    And prays you to believe him.   "
othello-act-1-scene-3.json-line-15,"Thirty ships. And now they are retracing their course backwards, clearly sailing towards Cyprus. Sir Montano, your trusty and bravest servant, has sent me to bring you this news, and he prays you will believe him.","  'Tis certain then for Cyprus.Marcus Luccicos, is not he in town?  "
othello-act-1-scene-3.json-line-16,Then it's certain that they are going for Cyprus. Is Marcus Luccicos not in town?,  Hes now in Florence.  
othello-act-1-scene-3.json-line-17,He's in Florence now.,"  Write from us to him. Post-post-haste, dispatch.  "
othello-act-1-scene-3.json-line-18,"Write him a letter from us. Right away, hurry now.",  Here comes Brabantio and the valiant Moor.  
othello-act-1-scene-3.json-line-19,Here comes Brabantio and the brave Moor.,"   Valiant Othello, we must straight employ you    Against the general enemy Ottoman     [to BRABANTIO]    I did not see you. Welcome, gentle signior.    We lacked your counsel and your help tonight.   "
othello-act-1-scene-3.json-line-20,"Brave Othello, we must send you immediately to go fight against the Ottoman forces, enemy to us all. [To BRABANTIO] I didn't see you. Welcome, noble sir. We missed your advice and help tonight.","   So did I yours. Good your grace, pardon me.    Neither my place nor aught I heard of business    Hath raised me from my bed,   nor doth the general care    Take hold on me, for my particular grief    Is of so flood-gate and o'erbearing nature    That it engluts and swallows other sorrows    And it is still itself.   "
othello-act-1-scene-3.json-line-21,"And I missed your help, too. Your Grace, pardon me. It is neither my official position nor anything I heard about business that has gotten me out of bed. And it is not the general problem of war that brought me here. Rather, my own particular trouble is so great that it is overwhelming, and takes precedence over other problems.","  Why, whats the matter?  "
othello-act-1-scene-3.json-line-22,Why? What's the matter?,"  My daughter! Oh, my daughter!  "
othello-act-1-scene-3.json-line-23,"My daughter! Oh, my daughter!",  Dead?  
othello-act-1-scene-3.json-line-24,Is she dead?,"   Ay, to me.    She is abused, stol'n from me, and corrupted    By spells and medicines bought of mountebanks.    For nature so prepost'rously to err,    Being not deficient, blind, or lame of sense,    Sans witchcraft could not.   "
othello-act-1-scene-3.json-line-25,"She's dead to me. She has been abused, stolen from me, and corrupted by spells and potions bought from charlatans. For Desdemona is neither lacking in common sense, nor blind to it.  She could not make such a mistake naturally, without some kind of witchcraft. ","   Whoe'er he be that in this foul proceeding    Hath thus beguiled your daughter of herself    And you of her,   the bloody book of law    You shall yourself read in the bitter letter,    After your own sense, yea, though our proper son    Stood in your action.   "
othello-act-1-scene-3.json-line-26,"Whoever he is that has tricked your daughter in this foul way and robbed you of her, you will get to punish him according  whatever your own interpretation is of the law books, which have the power of the death penalty. Yes, even if it turns out to be my own son who is the perpetrator.","   Humbly I thank your grace.    Here is the man, this Moor,   whom now it seems,    Your special mandate for the state affairs    Hath hither brought.   "
othello-act-1-scene-3.json-line-27,"I humbly thank you, your Grace. Here is the culprit: this Moor, who it seems your orders have brought here for state business.",  We are very sorry fort.  
othello-act-1-scene-3.json-line-28,We are very sorry to hear this.,"   [to OTHELLO]  What, in your own part, can you say to this?  "
othello-act-1-scene-3.json-line-29,[To OTHELLO] What can you say about this on your own behalf?,"  Nothing, but this is so.  "
othello-act-1-scene-3.json-line-30,"There's nothing he can say, except that what I've said is true.","   Most potent, grave, and reverend signiors,    My very noble and approved good masters,    That I have ta'en away this old mans daughter,    It is most true. True, I have married her.    The very head and front of my offending    Hath this extent, no more. Rude am I in my speech,    And little blessed with the soft phrase of peace,    For since these arms of mine had seven years' pith    Till now some nine moons wasted, they have used    Their dearest action in the tented field,    And little of this great world can I speak,    More than pertains to feats of broils and battle,    And therefore little shall I grace my cause    In speaking for myself.   Yet, by your gracious patience,    I will a round unvarnished tale deliver    Of my whole course of love.   What drugs, what charms,    What conjuration and what mighty magic    For such proceeding I am charged withal    I won his daughter.   "
