id,translated_dialog,og_response
othello-act-3-scene-3.json-line-28,I'm not eating dinner at home tomorrow. I'm meeting the captains at the castle.,"   Why, then, tomorrow night, or Tuesday morn.    On Tuesday noon, or night, or Wednesday morn.    I prithee name the time, but let it not    Exceed three days.   In faith, hes penitent,    And yet his trespass, in our common reason    (Save that, they say, the wars must make example    Out of her best)   is not, almost, a fault    T' incur a private check. When shall he come?    Tell me, Othello.   I wonder in my soul    What you would ask me that I should deny    Or stand so mamm'ring on. What?   Michael Cassio    That came a-wooing with you, and so many a time,    When I have spoke of you dispraisingly,    Hath ta'en your part,   to have so much to do    To bring him in? Trust me, I could do much   "
richard-iii-act-3-scene-2.json-line-44,"That's likely, since I'm staying for lunch there.","   [aside]  And supper too, although thou knowst it not.Come, will you go?  "
the-tempest-act-2-scene-1.json-line-128,"Please, continue. Theres something in your face and eyes that indicates you're talking about something serious, and thatlike giving birthyou're finding it hard to actually get it out.","   Thus, sir:    Although this lord of weak remembrancethis,    Who shall be of as little memory    When he is earthed   hath here almost persuade    (For hes a spirit of persuasion only,    Professes to persuade) the king his sons alive,    'Tis as impossible that hes undrowned    And he that sleeps here swims.   "
richard-iii-act-1-scene-2.json-line-18,"You who are more beautiful than words can say, give me some time and let me explain myself.","  Fouler than heart can think thee, thou canst makeNo excuse current but to hang thyself.  "
the-tempest-act-2-scene-1.json-line-71,"You keep pushing these words into my ears that I dont have any desire to hear. If only I had never sent my daughter to Tunis to be married! I lost my son because of it. And, as far as I'm concerned, I lost my daughter too, since she is now living so far from Italy that I'll never see her again. Oh, my dear son and heir of Naples and Milan, what strange fish has eaten your dead body?","   Sir, he may live.    I saw him beat the surges under him,    And ride upon their backs.   He trod the water,    Whose enmity he flung aside, and breasted    The surge most swoll'n that met him.     His bold head    'Bove the contentious waves he kept, and oared    Himself with his good arms in lusty stroke    To th' shore,   that o'er his wave-worn basis bowed,    As stooping to relieve him. I not doubt    He came alive to land.   "
othello-act-3-scene-4.json-line-11,To do that is within the scope of a man's ability. And therefore I'll give it a try.,"  Where should I lose that handkerchief, Emilia?  "
richard-iii-act-1-scene-3.json-line-18,May God grant him health. Did you speak with him?,"   Ay, madam. He desires to make atonement    Betwixt the duke of Gloucester and your brothers,    And betwixt them and my Lord Chamberlain,    And sent to warn them to his royal presence.   "
the-tempest-act-1-scene-1.json-line-12,"That man makes me feel a lot more confident. It seems to me that he doesnt look like hes fated to die by drowning. Instead he looks like hes destined to die by hanging. Good Fate, hold strong, and make sure that man survives this storm so that one day he can hanged. May the rope fated to hold him by the neck save us, because the ropes we have on the ship dont seem to be helping us much. If hes not fated to be hanged, then things look bleak for us.","  Down with the topmast! Yare, lower, lower! Bring her totry wi' th' main course.  "
romeo-and-juliet-act-5-scene-3.json-line-56,"[Seeing ROMEOs body] Oh, you rude boy! What terrible manners to die before your father.","   Seal up the mouth of outrage for a while,    Till we can clear these ambiguities    And know their spring, their head, their true descent,    And then will I be general of your woes,    And lead you even to death.   Meantime forbear,    And let mischance be slave to patience.    Bring forth the parties of suspicion.   "
richard-iii-act-4-scene-4.json-line-59,"No, in their lives they were opposed by bad friends. ",  All unavoided is the doom of destiny.  
pericles-act-1-scene-1.json-line-24,"Goodbye, Thaliard!","  Till Pericles be dead,My heart can lend no succor to my head.  "
othello-act-1-scene-3.json-line-66,"What is it, noble man?","  What will I do, thinkst thou?  "
timon-of-athens-act-1-scene-1.json-line-91,Where are you going?,  To knock out an honest Athenian's brains.  
pericles-act-3-scene-2.json-line-25,"The most delicate I've ever smelled. Lift up the lid! Oh, you powerful gods! What's in here? [He looks in] A body!",  Most strange!  
twelfth-night-act-3-scene-3.json-line-11,Just if some trinket should catch your eye and you want to buy itI have the feeling that your store of money isn't large enough for useless purchases.,  Ill be your purse-bearer and leave youFor an hour.  
the-taming-of-the-shrew-act-2-scene-1.json-line-123,"And no doubt Petruchio will have a quiet catchno one's going to fight him for her. But now, Baptista, let's think about your younger daughter. This is the day we've been waiting for. I am your neighbor, and I was her first suitor.",   [as LUCENTIO]  And I am one that love Bianca moreThan words can witness or your thoughts can guess.  
romeo-and-juliet-act-3-scene-1.json-line-4,So what?,"   Nay, an there were two such, we should have none shortly, for one would kill the other. Thou, why, thou wilt quarrel with a man that hath a hair more or a hair less in his beard than thou hast.   Thou wilt quarrel witha man for cracking nuts, having no other reason but because thou hast hazel eyes. What eye but such an eye would spy out such a quarrel?   Thy head is as full of quarrels as an egg is full of meat, and yet thy head hath been beaten as addle as an egg for quarreling.   Thouhast quarreled with a man for coughing in the street because he hath wakened thy dog that hath lain asleep inthe sun. Didst thou not fall out with a tailor for wearing his new doublet before Easter?   With another, fortying his new shoes with old ribbon? And yet thou wilt tutor me from quarreling!   "
the-taming-of-the-shrew-act-5-scene-2.json-line-76,"Well, may you have good fortune, good Petruchio! You've won the bet, and I'll add twenty thousand crowns to these two men's losses. It will be a new dowry for a new daughter, for indeed she is so changed that she's like a whole new woman.","  Nay, I will win my wager better yet,And show more sign of her obedience,Her new-built virtue and obedience.  "
timon-of-athens-act-3-scene-4.json-line-49,And mine.,"  And ours, my lord.  "
richard-iii-act-1-scene-4.json-line-36,"So when he opens his purse to give us our reward, your conscience will fly out.",  'Tis no matter. Let it go. Theres few or none will entertain it.  
richard-ii-act-2-scene-2.json-line-14,"Don't despair, madam.","   Who shall hinder me?    I will despair, and be at enmity    With cozening hope:   he is a flatterer,    A parasite, a keeper back of death,    Who gently would dissolve the bands of life,    Which false hope lingers in extremity.   "
othello-act-5-scene-2.json-line-173,"[To OTHELLO] You must leave this room and come with us. You have been stripped of your power and command, and Cassio now rules over Cyprus. As for this scoundrel, he will get whatever clever, cruel torture we can devise to cause him a lot of pain for a long time. You will stay a prisoner until the Venetian government hears of your crime. Come on, bring him away.","   Soft you, a word or two before you go.    I have done the state some service, and they know t.    No more of that.   I pray you, in your letters,    When you shall these unlucky deeds relate,    Speak of me as I am. Nothing extenuate,    Nor set down aught in malice.   Then must you speak    Of one that loved not wisely, but too well.    Of one not easily jealous, but being wrought,    Perplexed in the extreme.   Of one whose hand,    Like the base Indian, threw a pearl away    Richer than all his tribe.   Of one whose subdued eyes,    Albeit unused to the melting mood,    Drop tears as fast as the Arabian trees    Their medicinal gum.   Set you down this,    And say besides that in Aleppo once,    Where a malignant and a turbaned Turk    Beat a Venetian and traduced the state,    I took by the throat the circumcisèd dog,    And smote him, thus.   "
romeo-and-juliet-act-3-scene-3.json-line-3,Is it anything less than my death?,"  A gentler judgment vanished from his lips:Not bodys death, but bodys banishment.  "
richard-iii-act-5-scene-3.json-line-21,"Rise with the lark at dawn tomorrow, gentle Norfolk.","  I warrant you, my lord.  "
romeo-and-juliet-act-2-scene-4.json-line-70,"I didnt see anybody use you for pleasure. If I had, Id have quickly pulled out my weapon, I assure you. I draw my sword as quickly as any other man if I see a good fight brewing and the law is on my side.","   Now, afore God, I am so vexed that every part about me quivers. Scurvy knave!   [To ROMEO]   Pray you, sir, a word.And as I told you, my young lady bid me inquire you out. What she bade me say, I will keep to myself.   But first let me tell ye, if ye should lead her into a fools paradise, as they say, it were a very gross kind of behavior, as they say.   For the gentlewoman is young, and therefore, if you should deal double with her, trulyit were an ill thing to be offered to any gentlewoman, and very weak dealing.   "
timon-of-athens-act-1-scene-1.json-line-122,The same that I do right now: hate a lord with all my heart.,"  What, thyself?  "
pericles-act-5-scene-1.json-line-50,My name is Marina.,"  O, I am mock'd,And thou by some incensed god sent hitherTo make the world to laugh at me.  "
othello-act-3-scene-3.json-line-109,. . . to have a foolish wife.,"  Oh, is that all? What will you give me now For the same handkerchief?  "
the-tempest-act-1-scene-2.json-line-68,"No, sir.",  Thou hast. Where was she born? Speak. Tell me.  
twelfth-night-act-1-scene-1.json-line-5,What's going on? What's the news from her?,"   So please my lord, I might not be admitted,    But from her handmaid do return this answer:    The element itself, till seven years' heat,    Shall not behold her face at ample view,    But like a cloistress, she will veiled walk    And water once a day her chamber round    With eye-offending brine   all this to season    A brothers dead love, which she would keep fresh    And lasting in her sad remembrance.   "
othello-act-4-scene-2.json-line-74,You are a fool. Get out of here.,"   Alas Iago,    What shall I do to win my lord again?    Good friend, go to him. For, by this light of heaven,    I know not how I lost him.   Here I kneel:    If e'er my will did trespass 'gainst his love,    Either in discourse of thought or actual deed,    Or that mine eyes, mine ears, or any sense,    Delighted them, or any other form,    Or that I do not yet, and ever did,    And ever will   though he do shake me off    To beggarly divorcementlove him dearly,    Comfort forswear me!   Unkindness may do much,    And his unkindness may defeat my life,    But never taint my love.   I cannot say whore,    It does abhor me now I speak the word.    To do the act that might the addition earn    Not the worlds mass of vanity could make me.   "
richard-iii-act-4-scene-4.json-line-165,"No, my good lord. Don't distrust me.","   Where is thy power, then, to beat him back?    Where be thy tenants and thy followers?    Are they not now upon the western shore,    Safe-conducting the rebels from their ships?   "
othello-act-4-scene-3.json-line-10,Dismiss me?,"   It was his bidding. Therefore, good Emilia,    Give me my nightly wearing, and adieu.    We must not now displease him.   "
othello-act-4-scene-1.json-line-77,"Yes, I intend to go.","  Well, I may chance to see you, for I would very fain speak with you.  "
the-two-gentlemen-of-verona-act-5-scene-4.json-line-8,"I would take on any fighteven a deadly onejust for one loving glance! Oh, it's still proved true that love's curse is a woman who cannot reciprocate love. ","   When Proteus cannot love where he's beloved.    Read over Julia's heart, thy first best love,    For whose dear sake thou didst then rend thy faith    Into a thousand oaths; and all those oaths    Descended into perjury, to love me.    Thou hast no faith left now, unless thou'dst two;    And that's far worse than none;   better have none    Than plural faith which is too much by one:    Thou counterfeit to thy true friend!   "
twelfth-night-act-5-scene-1.json-line-80,"I am sorry, madam. I've hurt your relative, but I would've had to do the same thing even to my own brother, for I was acting in self-defense. You're looking at me like I'm a stranger, so I can tell that I've offended you. Forgive me, sweet one, for the sake of the vows we made to each other so recently.","  One face, one voice, one habit, and two persons!A natural perspective, that is and is not!  "
twelfth-night-act-3-scene-1.json-line-45,What is your name?,"  Cesario is your servants name, fair princess.  "
twelfth-night-act-3-scene-4.json-line-6,"What's going on, Malvolio?","  Sweet lady, ho, ho.  "
titus-andronicus-act-5-scene-2.json-line-30,"Goodbye, Andronicus; Revenge is going now to lay a plot against your enemies.","  I know thou dost; and, sweet Revenge, farewell.  "
pericles-act-3-scene-2.json-line-31,"[To the servants] Perfect, perfect. Give me the fire and the clothes. Play some sad music, please! Play that violin, you lazy man! Music, please, give her some music. [The servants begin to play while Cerimon uses various medicines and potions on THAISA][To the GENTLEMEN] Gentlemen. The queen will live. Look, she's waking up! She's warm! She's been asleep for about five hours, but look how she comes back to life!","  The heavens,Through you, increase our wonder and set upYour fame forever.  "
romeo-and-juliet-act-3-scene-5.json-line-42,"Yes. And in reply she says thanks, but no thanks. I wish this fool were married to her grave!","   Soft, take me with you, take me with you, wife.    How, will she none? Doth she not give us thanks?    Is she not proud? Doth she not count her blessed,    Unworthy as she is, that we have wrought    So worthy a gentleman to be her bride?   "
pericles-act-4-scene-1.json-line-6,"No, please. I won't take your servant from you.","   Come, come;    I love the king your father, and yourself,    With more than foreign heart.   We every day    Expect him here: when he shall come and find    Our paragon to all reports thus blasted,    He will repent the breadth of his great voyage;    Blame both my lord and me, that we have taken    No care to your best courses.   Go, I pray you,    Walk, and be cheerful once again; reserve    That excellent complexion, which did steal    The eyes of young and old.   Care not for me    I can go home alone.   "
the-two-gentlemen-of-verona-act-4-scene-4.json-line-8,But did she receive my dog?,"  No, indeed, did she not: here have I brought himback again.  "
the-two-gentlemen-of-verona-act-5-scene-2.json-line-31,Not her either.,"   Why then,    She's fled unto that peasant Valentine;    And Eglamour is in her company.    'Tis true; for Friar Laurence met them both,    As he in penance wander'd through the forest;    Him he knew well, and guess'd that it was she,    But, being mask'd, he was not sure of it;    Besides, she did intend confession    At Patrick's cell this even; and there she was not;    These likelihoods confirm her flight from hence.    Therefore, I pray you, stand not to discourse,    But mount you presently and meet with me    Upon the rising of the mountain-foot    That leads towards Mantua, whither they are fled:    Dispatch, sweet gentlemen, and follow me.   "
richard-iii-act-2-scene-1.json-line-31,"I ask you to spare the life of my servant, who just today killed a rowdy gentleman that used to serve the Duke of Norfolk.","   Have I a tongue to doom my brothers death,    And shall the tongue give pardon to a slave?    My brother killed no man; his fault was thought,    And yet his punishment was bitter death.    Who sued to me for him? Who, in my wrath,    Kneeled at my feet, and bade me be advised?    Who spoke of brotherhood? Who spoke of love?    Who told me how the poor soul did forsake    The mighty Warwick and did fight for me?    Who told me, in the field by Tewkesbury,    When Oxford had me down, he rescued me,    And said Dear brother, live, and be a king?    Who told me, when we both lay in the field    Frozen almost to death, how he did lap me    Even in his garments and did give himself,    All thin and naked, to the numb-cold night?    All this from my remembrance brutish wrath    Sinfully plucked, and not a man of you    Had so much grace to put it in my mind.    But when your carters or your waiting vassals    Have done a drunken slaughter and defaced    The precious image of our dear Redeemer,    You straight are on your knees for pardon, pardon,    And I, unjustly too, must grant it you.     [STANLEY rises]     But for my brother, not a man would speak,    Nor I, ungracious, speak unto myself    For him, poor soul.   The proudest of you all    Have been beholding to him in his life,    Yet none of you would once beg for his life.    O God, I fear Thy justice will take hold    On me and you, and mine and yours for this!    Come, Hastings, help me to my closet.    Ah, poor Clarence.   "
the-taming-of-the-shrew-act-1-scene-1.json-line-50,"It's impossible. Who would take your place and be Vincentio's son here in Padua, living in your house and studying your books, welcoming your friends, visiting and dining with your fellow countrymen from Pisa?","    Basta,    content thee, for I have it full.    We have not yet been seen in any house,    Nor can we be distinguished by our faces    For man or master.   Then it follows thus:    Thou shalt be master, Tranio, in my stead,    Keep house and port and servants as I should.    I will some other be, some Florentine,    Some Neapolitan, or meaner man of Pisa.    'Tis hatched, and shall be so. Tranio, at once    Uncase thee. Take my colored hat and cloak.   "
the-taming-of-the-shrew-act-1-scene-2.json-line-56,I wish I could be as sure of a good dinner.,"   [as LUCENTIO]  Gentlemen, God save you. If I may be bold,Tell me, I beseech you, which is the readiest wayTo the house of Signior Baptista Minola?  "
othello-act-2-scene-3.json-line-59,"Hey, good lieutenant! No, gentlemen! Hey, help! Lieutenantsir MontanoGentlemen, help!Some fine guards these guys are.","  Whos that which rings the bell?Diablo, ho! The town will rise. Fie, Fie, lieutenant,Youll be ashamed for ever.  "
the-winters-tale-act-4-scene-4.json-line-161,"My beautiful Perdita! But we're in a sticky situation. Camillo, you've rescued my father and now me; you're a life-saver. What should we do? I don't have the clothes and facilities I normally travel with as the prince of Bohemia, and I won't be able to get those things in Sicily.","   My lord,    Fear none of this: I think you know my fortunes    Do all lie there:   it shall be so my care    To have you royally appointed as if    The scene you play were mine.   For instance, sir,    That you may know you shall not want, one word.   "
timon-of-athens-act-5-scene-1.json-line-42,"You, that man, and you the other, each of you still in the company of the other. Each of you is single and alone when apart from the other, but now an enemy keeps you company.[To one of the men] If you promise to rid the world of villains, do not go near the other guy.[To the other] If you swear you will not stand where one villain is, abandon him.[To both] So go away! Here's the gold you came for, you slaves.",  You have work'd for me; there's payment for you: hence!  
richard-iii-act-4-scene-4.json-line-158,"Let him sink there, so the seas will be on him! The cowardly rebel, what is he doing there?","  I know not, mighty sovereign, but by guess.  "
othello-act-1-scene-3.json-line-32,"My daughter is a young girl who has never been bold. She is so still and quiet and naturally inclined to blushing. Is it possible that she, in spite of her nature, in spite of her young age, in spite of her nationality, in spite of her reputationin spite of everythingwould fall in love with something she feared to even look at? It would be a foolish misjudgment to think that my perfect daughter could make such a mistake, contrary to all rules of nature. We must find out what cunning evil plots have brought this about. Therefore I say again that he has used some potion on her that affects the blood, or some drug magically enchanted for his purpose.","   To vouch this is no proof,    Without more wider and more overt test    Than these thin habits and poor likelihoods    Of modern seeming do prefer against him.   "
pericles-act-5-scene-1.json-line-48,"I said something like that, but I only said what I thought might be true.","   Tell thy story;    If thine consider'd prove the thousandth part    Of my endurance, thou art a man, and I    Have suffer'd like a girl:   yet thou dost look    Like Patience gazing on kings' graves, and smiling    Extremity out of act. What were thy friends?    How lost thou them? Thy name, my most kind virgin?    Recount, I do beseech thee: come, sit by me.   "
titus-andronicus-act-5-scene-2.json-line-28,"[To himself] I know who they are, although they think Im crazy. Ill beat them at their own game, this pair of cursed hell-dogs and their mother!","  Madam, depart at pleasure; leave us here.  "
pericles-act-2-scene-3.json-line-1,[To PERICLES] Except for you; you're my guest. Here's a victory crown so everyone know's you're the king of the feast.,"  'Tis more by fortune, lady, than by merit.  "
richard-iii-act-4-scene-2.json-line-13,"Tut, tut, you've grown icy. Your kindness freezes over. Tell me, do you agree that they must die?","  Give me some little breath, some pause, dear lord,Before I positively speak in this.I will resolve you herein presently.  "
timon-of-athens-act-1-scene-1.json-line-107,"Do you like this jewel, Apemantus?","  Not so well as plain-dealing, which will not cost aman a doit.  "
the-tempest-act-1-scene-2.json-line-22,"As soon as Antonio got the hang of how to grant some requests while denying others, of figuring out which people to promote and which to hold back in order to stop them from getting too powerful, he was able to steal the people who used to be mine. He changed them, or, you might say, remade them completely. Having power over both the government and all the people in the government, he could make everyone say or do whatever he wanted them to. He was like ivy growing up a tree, and I was like the treehe covered me entirely until I was hidden, and sucked my vitality out of me. Youre not listening.","  O, good sir, I do.  "
the-taming-of-the-shrew-induction-scene-2.json-line-1,Would your Lordship like to drink a cup of Spanish wine?,  Will t please your Honor taste of these conserves?  
othello-act-3-scene-3.json-line-92,Don't worry about how I'll handle myself.,  I once more take my leave.  
romeo-and-juliet-act-5-scene-3.json-line-1,"Hide under the yew-trees over there, and put your ear against the ground so that youll hear anyone walking through the graveyard. If you hear someone approach, signal me with a whistle. Give me those flowers. Do as I tell you. Go.",   [Aside]  I am almost afraid to stand aloneHere in the churchyard. Yet I will adventure.  
richard-ii-act-2-scene-1.json-line-39,"Would you speak on behalf of the Duke of Hereford? If it be so, come out with it boldly, man; I'm eager to hear those who speak good of him. ","   No good at all that I can do for him;    Unless you call it good to pity him,    Bereft and gelded of his patrimony.   "
othello-act-2-scene-3.json-line-81,"Oh God, no! God forbid it!","  Reputation, reputation, reputation! Oh, I have lost my reputation! I have lost the immortal part of myself, andwhat remains is bestial. My reputation, Iago, my reputation!  "
richard-iii-act-2-scene-2.json-line-15,"I'm performing the violent tragedy of my life. Edwardmy husband, your son, our kingis dead. Why should we keep living when our leader and lifeblood is gone? How can the branches keep growing when the root is gone? Why aren't the leaves withering now that the sap is dried up? If you will live, then lament. If you will die, then be quick about it, so our swift-winged souls might catch up with the king'sor at least follow him, like obedient subjects, into his new kingdom of never-ending night.","   Ah, so much interest have I in thy sorrow    As I had title in thy noble husband.    I have bewept a worthy husbands death    And lived with looking on his images;    But now two mirrors of his princely semblance    Are cracked in pieces by malignant death,    And I, for comfort, have but one false glass    That grieves me when I see my shame in him.    Thou art a widow, yet thou art a mother,    And hast the comfort of thy children left,    But death hath snatched my husband from mine arms    And plucked two crutches from my feeble hands,    Clarence and Edward.   O, what cause have I,    Thine being but a moiety of my moan,    To overgo thy woes and drown thy cries!   "
the-tempest-act-5-scene-1.json-line-78,"Or stole it, rather.","   Sir, I invite your highness and your train    To my poor cell, where you shall take your rest    For this one night,   whichpart of itIll waste    With such discourse as, I not doubt, shall make it    Go quick away: the story of my life    And the particular accidents gone by    Since I came to this isle.   And in the morn    Ill bring you to your ship and so to Naples,    Where I have hope to see the nuptial    Of these our dear-belovèd solemnized,    And thence retire me to my Milan, where    Every third thought shall be my grave.   "
the-winters-tale-act-4-scene-4.json-line-190,"[Seeing them] But wait, there's more work to be done. Every street, store, church, meeting, and funeral can turn into an opportunity if you're savvy.","  See, see; what a man you are now!There is no other way but to tell the kingshe's a changeling and none of your flesh and blood.  "
richard-iii-act-3-scene-4.json-line-2,"Yes, and all we need to do is name the day.","  Tomorrow, then, I judge a happy day.  "
the-taming-of-the-shrew-act-2-scene-1.json-line-96,I'll only irritate you if I stay. Let me go.,"   No, not a whit. I find you passing gentle.    'Twas told me you were rough and coy and sullen,    And now I find report a very liar.    For thou are pleasant, gamesome, passing courteous,    But slow in speech, yet sweet as springtime flowers.    Thou canst not frown, thou canst not look askance,    Nor bite the lip as angry wenches will,    Nor hast thou pleasure to be cross in talk.    But thou with mildness entertainst thy wooers,    With gentle conference, soft and affable.    Why does the world report that Kate doth limp?    O slanderous world!   Kate like the hazel-twig     As hazel nuts, and sweeter than the kernels.    Oh, let me see thee walk! Thou dost not halt.    "
othello-act-3-scene-3.json-line-136,"No, stay. You should be honest. ","  I should be wise, for honestys a foolAnd loses that it works for.  "
romeo-and-juliet-act-3-scene-5.json-line-28,"That same villain, Romeo.","   [Aside]  Villain and he be many miles asunder.  [To LADY CAPULET]  God pardon him! I do, with all my heart,And yet no man like he doth grieve my heart.  "
richard-iii-act-5-scene-5.json-line-2,"Great God of heaven, say amen to all of this! But tell me, is young George Stanley still alive?","  He is, my lord, and safe in Leicester town,Whither, if it please you, we may now withdraw us.  "
romeo-and-juliet-act-3-scene-1.json-line-43,"Alive and triumphant, while Mercutio is dead? Begone, respect and compassion. Rage and fury will be my guide. Now, Tybalt, take back the villain that you called me earlier. Mercutios soul is waiting just a bit above our heads for you to join him. Either you, I, or both of us must go with him.","  Thou, wretched boy, that didst consort him hereShalt with him hence.  "
romeo-and-juliet-act-1-scene-1.json-line-77,"Thats how it it goes with love. My own sadness is a heavy weight on my chest, and now youre going to add your own sadness to mine. The love you are showing me is only increasing my grief. Love is like a smoke made out of the sighs of lovers. When the smoke clears, love is a fire burning in the lovers' eyes. But if that love is thwarted, then it is a sea made out of lovers' tears. What else is love? A wise madness. A sweet candy that makes you choke. Goodbye, my cousin.","  Soft! I will go along.And if you leave me so, you do me wrong.  "
the-tempest-act-4-scene-1.json-line-17,"Hello, many-colored messenger, who never disobeys Juno, the wife of Jupiter. With your golden wings you scatter dewdropsthose refreshing showerson my flowers. You crown my woodlands and fields with each end of your rainbow, making a gorgeous scarf for my delighted earth. Why has your queen summoned me here to this grassy place?","  A contract of true love to celebrate,And some donation freely to estateOn the blessed lovers.  "
richard-iii-act-2-scene-3.json-line-19,"It's always like this before times of great change. By some divine instinct, we get nervous when danger is comingjust like when we see the waves swelling before a storm arrives. But leave it all to God. Where are you off to?","  Marry, we were sent for to the justices.  "
othello-act-4-scene-1.json-line-80,Stop talking and go after her!,"   [advancing]  How shall I murder him, Iago?  "
othello-act-4-scene-1.json-line-121,"Yes, a most unhappy one. I would do anything to repair their friendship, because of my love for Cassio.",  Fire and brimstone!  
the-tempest-act-4-scene-1.json-line-49,"Mine too. Do you hear what I'm saying, monster? If I become unhappy with you, be careful",  Thou wert but a lost monster.  
the-taming-of-the-shrew-act-3-scene-2.json-line-15,"Well, Petruchio is coming in a new hat and an old jacket, a pair of old pants turned inside out, broken suspenders holding them up, and a pair of boots that have been used as candle holders: one of them buckled, the other laced. He has an old rusty sword from the town armory with a broken hilt and no scabbard. He's riding on a lame horse with an old moth-eaten saddle and two different stirrups, and the horse has swollen glands, a mouth infection, tumors, leg boils, diseased feet, jaundice, swollen ears, palsy, worms, a twisted back, a sprained shoulder, and knock-kneed forelegs. His bit is hanging off and his cheap bridle, which is pulled tight, is pieced together with knots; his saddle strap is patched up and his tail strap is velvet, studded with the initials of some woman, and here and there held together with thread.",  Who comes with him?  
titus-andronicus-act-5-scene-3.json-line-25,"It wasn't me. It was Chiron and Demetrius; they raped her and cut out her tongue, and so they're responsible for all this.",  Go fetch them hither to us presently.  
the-winters-tale-act-4-scene-4.json-line-15,"Maybe you're right, but humans can't create anything in nature that doesn't already have the potential to exist; the ""engineering"" that you say is contrary to nature is actually enabled by nature itself. You see, sweetheart, if we graft a purebred plant to a weed, we can make the weed produce a beautiful flower. This is ""engineering"" that improves nature, but the engineering itself is all natural. ",  So it is.  
othello-act-2-scene-3.json-line-52,Beat me?,"  Dost thou prate, rogue?  [strikes him]   "
pericles-act-2-scene-1.json-line-4,"What did you say, master?","  Look how thou stirrest now! come away, or I'llfetch thee with a wanion.  "
othello-act-2-scene-3.json-line-93,"Come on, good wine isn't bad if you don't drink too much of it. Stop swearing against wine. Now, good lieutenant, am I right in thinking that you know I care about you?","  I have well approved it, sir. I drunk!  "
the-taming-of-the-shrew-act-2-scene-1.json-line-99,"Did the goddess Diana ever grace a forest like Kate now graces this room with her queenly walk? Oh, you be Diana, then, and let Diana be Kate. Then let Kate be the chaste one, while Diana is my love.",  Where did you study all this goodly speech?  
timon-of-athens-act-3-scene-6.json-line-15,"[To himself] And you and other men have left me with the readiness that the bird flees from winter weather.[To the others] Dinner is getting cold, gentlemen! Enjoy the music, if you like such humble playing. Let's go.",  I hope it remains not unkindly with your lordshipthat I returned you an empty messenger.  
