id,translated_dialog,og_response
pericles-act-1-scene-1.json-line-10,"Like a knight going into a tournament, the only advice or help I need is faithfulness and courage.[Reading the riddle from a scroll] I'm not a snake, but I eatMy own mother's flesh. When I looked for a husband, I found him in a father. He's father, son, and husband; I'm mother, wife, and child. How is this possible? I leave it up to you.[Looking back up] Oh, that last part is a bitter pill to swallow. Oh, you gods that see everything we do on earth, how can you look down on such a horrible thing (if what I'm reading is true)? [He grabs ANTIOCHUS's DAUGHTER's hand] Beautiful princess, I did love you,  and would still love you, but now I know the dark secret behind that pretty face. I have to tell you: all my plans are unravelling, because a good man could hardly marry into such a depraved situation once he knows what's in store. You're gorgeous and your character makes you even more desirable; under normal circumstances, anyone would be lucky to marry you, and the gods would smile down on it. But you've been violated so young; it's a crime worthy of hell. I'm not interested in you at all.","   Prince Pericles, touch not, upon thy life.    For that's an article within our law,    As dangerous as the rest. Your time's expired:    Either expound now, or receive your sentence.   "
pericles-act-1-scene-1.json-line-11,"Don't touch her, Prince Pericles, if you value your life. That's the law, and it's as dangerous as the rest. Your time is up! Tell us the answer now, or prepare to die.","   Great king,    Few love to hear the sins they love to act;    'Twould braid yourself too near for me to tell it.    Who has a book of all that monarchs do,    He's more secure to keep it shut than shown:    For vice repeated is like the wandering wind.    Blows dust in other's eyes, to spread itself;    And yet the end of all is bought thus dear,    The breath is gone, and the sore eyes see clear:    To stop the air would hurt them.   The blind mole casts    Copp'd hills towards heaven, to tell the earth is throng'd    By man's oppression; and the poor worm doth die for't.    Kings are earth's gods; in vice their law's their will;    And if Jove stray, who dares say Jove doth ill?    It is enough you know; and it is fit,    What being more known grows worse, to smother it.    All love the womb that their first being bred,    Then give my tongue like leave to love my head.   "
pericles-act-1-scene-1.json-line-12,"Sir, no one likes to hear their sins repeated back to themit would offend you to hear me say it. Anyone who found out about this before probably kept their mouth shut rather than telling. Evil spreads as quickly as dust on the wind. As the dust surrounds us and blinds us, we can no longer tell it's there; we start to think it's normal. The blind mole throws his hills of dirt toward heaven, to tell the gods the earth is filled with man's evil, and the worm dies because of it. The world is full of evil men like you, but kings are supposed to be gods on earth! When kings are corrupt, they can twist the law to conform to their evil desires (and when a god makes a mistake, who would dare to tell him?). You know your actions are wrong, and the fact that you know and still keep on doing it makes it even worse. By the love everyone has for their own mother, please don't kill me for what I've said!","   [Aside]   Heaven, that I had thy head! he has found    the meaning:    But I will gloze with him.      Young prince of Tyre,    Though by the tenor of our strict edict,    Your exposition misinterpreting,    We might proceed to cancel of your days;    Yet hope, succeeding from so fair a tree    As your fair self, doth tune us otherwise:    Forty days longer we do respite you;    If by which time our secret be undone,    This mercy shows we'll joy in such a son:    And until then your entertain shall be    As doth befit our honour and your worth.   "
pericles-act-1-scene-1.json-line-13,"[To himself] I wish I had a mind like yours! He's figured out the meaning, but I'll talk him out of it.[To PERICLES] Prince of Tyre: though, according to our law, I could kill you for not giving me a correct answer, I'll give you some more time on account of your noble blood and your way with words. If, in forty days' time, you reveal the secret, I'll welcome you as my son-in-law with a celebratory feast worthy of myself as a king and you as a prince.","   How courtesy would seem to cover sin,    When what is done is like an hypocrite,    The which is good in nothing but in sight!    If it be true that I interpret false,    Then were it certain you were not so bad    As with foul incest to abuse your soul;    Where now you're both a father and a son,    By your untimely claspings with your child,    Which pleasure fits an husband, not a father;    And she an eater of her mother's flesh,    By the defiling of her parent's bed;    And both like serpents are, who though they feed    On sweetest flowers, yet they poison breed.    Antioch, farewell! for wisdom sees, those men    Blush not in actions blacker than the night,    Will shun no course to keep them from the light.    One sin, I know, another doth provoke;    Murder's as near to lust as flame to smoke:    Poison and treason are the hands of sin,    Ay, and the targets, to put off the shame:    Then, lest my lie be cropp'd to keep you clear,    By flight I'll shun the danger which I fear.   "
pericles-act-1-scene-1.json-line-14,"You're trying to hide your evil with a show of hospitality, but it's hypocrisy; it only looks good from the outside! If I'd really gotten the answer wrong, then that would mean you weren't dirtying your soul by committing disgusting incest. But now, by sleeping with your daughter, you're both father and son, acting more like a husband than a father . . . and she's filling the role her mother should, taking her mother's place in your bed. They're both like snakes who eat pretty flowers but produce deadly poison.Goodbye, Antioch! I'm smart enough to know that a guy who's comfortable doing one evil thing won't hesitate to do another one if it'll keep him from being found out. One sin leads to another; murder is as close to lust as fire is to smoke. If I stick around, I'll be poisoned, or accused of treason, anything to keep me from exposing him. So, to save myself and not expose him, I'll leave here and escape the danger I'm afraid of.","   He hath found the meaning, for which we mean    To have his head.    He must not live to trumpet forth my infamy,    Nor tell the world Antiochus doth sin    In such a loathed manner;    And therefore instantly this prince must die:    For by his fall my honour must keep high.    Who attends us there?   "
pericles-act-1-scene-1.json-line-15,"[To himself] He's figured out the riddle, which means I'll have to kill him. He can't survive another day to ruin my reputation, or to tell the world the hateful sin I've committed. The prince must die instantly for my honor's sake.[To an unknown person] Who's there?",  Doth your highness call?  
pericles-act-1-scene-1.json-line-16,"Did you call, sir?","   Thaliard,    You are of our chamber, and our mind partakes    Her private actions to your secrecy;    And for your faithfulness we will advance you.    Thaliard, behold, here's poison, and here's gold;    We hate the prince of Tyre, and thou must kill him:    It fits thee not to ask the reason why,    Because we bid it. Say, is it done?   "
pericles-act-1-scene-1.json-line-17,"Thaliard, you're my trusted servant, and I need you to do something for me under the utmost secrecy. You'll be rewarded for your service.[He pulls out a bottle of poison and a bag of gold] Look, Thaliard, here's poison, and here's gold. I hate Pericles, Prince of Tyre, and I want you to kill him. Don't ask me whyit's because I said so. Understand?","  My lord,'Tis done.  "
pericles-act-1-scene-1.json-line-18,"Sir, I understand.",  Enough.  
pericles-act-1-scene-1.json-line-19,Good.,"  Let your breath cool yourself, telling your haste.  "
pericles-act-1-scene-1.json-line-20,"Catch your breath, please. We can tell you've come in a rush.","  My lord, prince Pericles is fled.  "
pericles-act-1-scene-1.json-line-21,"Sir, Prince Pericles is gone.","   As thou    Wilt live, fly after:   and like an arrow shot    From a well-experienced archer hits the mark    His eye doth level at, so thou ne'er return    Unless thou say 'Prince Pericles is dead.'   "
pericles-act-1-scene-1.json-line-22,"If you want to live, go after him! Be like an arrow shot by an experienced archerhit the target I've got my sights on, and don't come back here until you can tell me that Pericles is dead.","  My lord,If I can get him within my pistol's length,I'll make him sure enough: so, farewell to your highness.  "
pericles-act-1-scene-1.json-line-23,"Sir, if I can get within gunshot, I'll take him out. Goodbye, sir.","  Thaliard, adieu!  "
pericles-act-1-scene-1.json-line-24,"Goodbye, Thaliard!","  Till Pericles be dead,My heart can lend no succor to my head.  "
pericles-act-1-scene-2.json-line-0,"[Speaking to Lords outside] Don't let anyone come in here. [To himself] Why am I so changed? Why am I sad, downcast, and melancholy every hour of every day? Neither a beautiful day nor a quiet night (which should be where I put my worries to rest) can give me peace. Even when I'm surrounded by things I should enjoy, I can't get rid of this fear of danger waiting for me at Antiochbut there's no way the king could reach me here! And yet, nothing can cheer me up, not even the reality of distance. That's the way the mind works: once we start worrying about something, it only gets worse and worse, until we convince ourselves that the danger is real. Just like that, my fear of Antiochus, who is a much more powerful king than I amand can put his desires into actionhas been blown out of proportion. Even though I haven't said a word, he'll assume I've told his secret. And it won't help for me to say I'm loyal to him, if he's already decided I'm not. If he's determined to keep his secret under wraps, all he has to do is kill me. He'll infiltrate my country with his armies, wage war, and overthrow the government. He'll punish my subjects, too, even though they never did anything to hurt him. I'm more worried about them than I am about myself; I'm just the treetops that protect the roots by which the people grow, and help defend them. It's concern for them that makes my body sick and my soul tired with wanting to punish Antiochus before he punishes us.",  Joy and all comfort in your sacred breast!  
pericles-act-1-scene-2.json-line-1,"God bless you, sir!","  And keep your mind, till you return to us,Peaceful and comfortable!  "
pericles-act-1-scene-2.json-line-2,And good luck on your journey!,"   Peace, peace, and give experience tongue.    They do abuse the king that flatter him:    For flattery is the bellows blows up sin;    The thing which is flatter'd, but a spark,    To which that blast gives heat and stronger glowing;    Whereas reproof, obedient and in order,    Fits kings, as they are men, for they may err.    When Signior Sooth here does proclaim a peace,    He flatters you, makes war upon your life.    Prince, pardon me, or strike me, if you please;    I cannot be much lower than my knees.   "
pericles-act-1-scene-2.json-line-3,"Quiet, please. Let someone who knows what he's talking about speak up. These men are just flattering you, sir, and flattery only fans the fire of sin. When a king's fault is just a spark, flattery is the blast that gives it heat and makes it glow stronger. On the other hand, wise advice is the best tool a king can make use of, since even kings make mistakes sometimes. When Mr. Yes-man over here wishes you good luck, he's flattering you and, really, threatening your life.[He kneels] Forgive me, sir. Hit me if you want. I can't get much lower than here, on my knees.","  All leave us else; but let your cares o'erlookWhat shipping and what lading's in our haven,And then return to us.  [Exeunt Lords]  Helicanus, thouHast moved us: what seest thou in our looks?  "
pericles-act-1-scene-2.json-line-4,"Everyone else leave. But take care to see what ships are coming in and out of the harbor and report back to me.[The LORDS leave]Helicanus, you've got my attention. How do I look?","  An angry brow, dread lord.  "
pericles-act-1-scene-2.json-line-5,"You look angry, sir.","  If there be such a dart in princes' frowns,How durst thy tongue move anger to our face?  "
pericles-act-1-scene-2.json-line-6,"You know that kings' moods can have serious consequences, right? How dare you make me angry?","  How dare the plants look up to heaven, from whenceThey have their nourishment?  "
pericles-act-1-scene-2.json-line-7,"How dare plants grow up toward the sky, from which they receive rain and sun?",  Thou know'st I have powerTo take thy life from thee.  
pericles-act-1-scene-2.json-line-8,You know I have the power to kill you.,   [Kneeling]  I have ground the axe myself;Do you but strike the blow.  
pericles-act-1-scene-2.json-line-9,[Kneeling and exposing his neck] I sharpened the axe myself. Just strike the blow.,"   Rise, prithee, rise.    Sit down: thou art no flatterer:    I thank thee for it;   and heaven forbid    That kings should let their ears hear their    faults hid!    Fit counsellor and servant for a prince,    Who by thy wisdom makest a prince thy servant,    What wouldst thou have me do?   "
pericles-act-1-scene-2.json-line-10,"Get up, please. Get up. Sit down. I'm glad you're not a flatterer. Kings shouldn't be surrounded by men who make excuses for their faults! You're a wise counsellor and servant fit for a prince; by your wisdom, you've made me your servant, ready to do your will. What should I do?",  To bear with patienceSuch griefs as you yourself do lay upon yourself.  
pericles-act-1-scene-2.json-line-11,"Be patient, and don't be so hard on yourself.","   Thou speak'st like a physician, Helicanus,    That minister'st a potion unto me    That thou wouldst tremble to receive thyself.    Attend me, then: I went to Antioch,    Where as thou know'st, against the face of death,    I sought the purchase of a glorious beauty.    From whence an issue I might propagate,    Are arms to princes, and bring joys to subjects.    Her face was to mine eye beyond all wonder;    The rest   hark in thine ear   as black as incest:    Which by my knowledge found, the sinful father    Seem'd not to strike, but smooth:     but thou    know'st this,    'Tis time to fear when tyrants seem to kiss.    Such fear so grew in me, I hither fled,    Under the covering of a careful night,    Who seem'd my good protector; and, being here,    Bethought me what was past, what might succeed.    I knew him tyrannous; and tyrants' fears    Decrease not, but grow faster than the years:    And should he doubt it, as no doubt he doth,    That I should open to the listening air    How many worthy princes' bloods were shed,    To keep his bed of blackness unlaid ope,    To lop that doubt, he'll fill this land with arms,    And make pretence of wrong that I have done him:    When all, for mine, if I may call offence,    Must feel war's blow, who spares not innocence:    Which love to all, of which thyself art one,    Who now reprovest me for it,   "
pericles-act-1-scene-2.json-line-12,"You sound like a doctor, Helicanus, but what you're prescribing me is something you'd hardly do yourself. You see, I went to Antioch where, as you know, I faced death for the chance to win a famously beautiful woman. I had hoped we would get married and have children together, heirs for my throne that would strengthen my rule in this country and delight my subjects. I thought she was beautiful in person, but listen: they were committing incest. Once I figured it out, her sinful father didn't lash out; he suddenly became very smooth. As you well know, it's time to be afraid when tyrants kiss you. I ran away in the dark of night and, once I got here, thought I was safe. I know Antiochus is a tyrant, and that he's probably getting increasingly paranoid about what I know. And if he suspects that I've told the world how he killed all of those princes, and slept with his own daughter, then there's no doubt that he'll invade our country on the pretense of me having offended him. Then the country will be plunged into war for my socalled offense, and many innocent people will die, and everyone I love, yourself included, will blame me for it","  Alas, sir!  "
pericles-act-1-scene-2.json-line-13,"Oh, sir!","   Drew sleep out of mine eyes, blood from my cheeks,    Musings into my mind, with thousand doubts    How I might stop this tempest ere it came;    And finding little comfort to relieve them,    I thought it princely charity to grieve them.   "
pericles-act-1-scene-2.json-line-14,"I can't sleep. I'm pale and sick. I can't stop thinking about it, can't stop trying to come up with ways to stop this storm before it happens. And since there's no solution, I'm just letting myself be sad about it.","   Well, my lord, since you have given me leave to speak.    Freely will I speak. Antiochus you fear,    And justly too, I think, you fear the tyrant,    Who either by public war or private treason    Will take away your life.    Therefore, my lord, go travel for a while,    Till that his rage and anger be forgot,    Or till the Destinies do cut his thread of life.    Your rule direct to any; if to me.    Day serves not light more faithful than I'll be.   "
pericles-act-1-scene-2.json-line-15,"Well, sir, since you've given me permission to speak, I will. You're right to be afraid of Antiochus, since he'll either wage a public war or kill you privately. So, I recommend that you get away and don't come back until he either gets over his anger or dies. You can trust me to rule the country while you're gone; I'll be as faithful as day is to the sun.",  I do not doubt thy faith;But should he wrong my liberties in my absence?  
pericles-act-1-scene-2.json-line-16,"I do trust you, but what if Antiochus attacks while I'm gone?","  We'll mingle our bloods together in the earth,From whence we had our being and our birth.  "
pericles-act-1-scene-2.json-line-17,We'll shed each other's blood into the earth from which we came.,"   Tyre, I now look from thee then, and to Tarsus    Intend my travel, where I'll hear from thee;    And by whose letters I'll dispose myself.    The care I had and have of subjects' good    On thee I lay whose wisdom's strength can bear it.    I'll take thy word for faith, not ask thine oath:    Who shuns not to break one will sure crack both:    But in our orbs we'll live so round and safe,    That time of both this truth shall ne'er convince,    Thou show'dst a subject's shine, I a true prince.   "
pericles-act-1-scene-3.json-line-0,"So, this is Tyre, and this is the court. I'm supposed to kill King Pericles here and, if I don't do it, I'll be hanged back home. It's dangerous. Well, now I see that a man would be wise if, being told to ask for whatever he wanted from the king, said he didn't want to know any of the king's secrets. Now I see his reason for it: I mean, if a king tells you to be a villain, you're bound by your promise to him to be one. Quiet! Here come the lords of Tyre.","   You shall not need, my fellow peers of Tyre,    Further to question me of your king's departure:    His seal'd commission, left in trust with me,    Doth speak sufficiently he's gone to travel.   "
pericles-act-1-scene-3.json-line-1,"Fellow lords of Tyre, there's no need to question me anymore about the king's departure. He left his sealed letter of approval with me; that's enough proof for my role while he's traveling. ",   [Aside]  How! the king gone!  
pericles-act-1-scene-3.json-line-2,[To himself] What? The king's gone?,"  If further yet you will be satisfied,Why, as it were unlicensed of your loves,He would depart, I'll give some light unto you.Being at Antioch  "
pericles-act-1-scene-3.json-line-3,If you're still not satisfiedsince he didn't go with your permissionI'll tell you why he left. When he was at Antioch,   [Aside]  What from Antioch?  
pericles-act-1-scene-3.json-line-4,[To himself] What about Antioch?,"   Royal Antiochuson what cause I know not    Took some displeasure at him; at least he judged so:    And doubting lest that he had err'd or sinn'd,    To show his sorrow, he'ld correct himself;    So puts himself unto the shipman's toil,    With whom each minute threatens life or death.   "
pericles-act-1-scene-3.json-line-5,"For reasons unknown to me, King Antiochus got angry at him (or at least Pericles thought so). Pericles, worried that he had offended the king, to show his remorse until he could rectify the situation, decided to sail away, despite it being dangerous on the seas.","   [Aside]   Well, I perceive    I shall not be hang'd now, although I would;    But since he's gone, the king's seas must please:    He 'scaped the land, to perish at the sea.    I'll present myself. Peace to the lords of Tyre!   "
pericles-act-1-scene-3.json-line-6,"[To himself] Well, I guess I won't be hanged now (though I almost was). He's gone, but the king should be happy anyway, since Pericles will probably die at sea. I'll come out of hiding.[To HELICANUS and the LORDS] Greetings, lords of Tyre!",  Lord Thaliard from Antiochus is welcome.  
pericles-act-1-scene-3.json-line-7,"Welcome, Lord Thaliard of Antioch.","   From him I come    With message unto princely Pericles;    But since my landing I have understood    Your lord has betook himself to unknown travels,    My message must return from whence it came.   "
pericles-act-1-scene-3.json-line-8,"I have a message from Antiochus for Prince Pericles but, since I got here I've heard that the prince is out on some unknown travels. I guess I'll have to take my message back to where it came from.","   We have no reason to desire it,    Commended to our master, not to us:    Yet, ere you shall depart, this we desire,    As friends to Antioch, we may feast in Tyre.   "
pericles-act-1-scene-4.json-line-0,"Dionyza, should we sit down here and tell each other sad stories? Maybe that way we'll forget our own sad lives.","   That were to blow at fire in hope to quench it;    For who digs hills because they do aspire    Throws down one mountain to cast up a higher.    O my distressed lord, even such our griefs are;    Here they're but felt, and seen with mischief's eyes,    But like to groves, being topp'd, they higher rise.   "
pericles-act-1-scene-4.json-line-1,"That's like blowing on a fire to try to put it out. It's like digging up a hill to stop it growing tall; you'll build a higher mountain in the process. My dear, as bad as our suffering is, at least it's only felt. If someone up to no good were to take notice, they might make things even worse.","   O Dionyza,    Who wanteth food, and will not say he wants it,    Or can conceal his hunger till he famish?    Our tongues and sorrows do sound deep    Our woes into the air; our eyes do weep,    Till tongues fetch breath that may proclaim them louder;    That, if heaven slumber while their creatures want,    They may awake their helps to comfort them.    I'll then discourse our woes, felt several years,    And wanting breath to speak help me with tears.   "
pericles-act-1-scene-4.json-line-2,"Oh, Dionyza, how can someone who's starving not beg for food? Can he pretend he's not hungry until he dies? We should proclaim our grief loudly, cry out, weep, then shout even louder. Then maybe the gods will wake up from their sleep, take notice of how their creatures are suffering, and help us. I'll start by telling our sad story of the last few years, and you can help me by crying during the pauses.","  I'll do my best, sir.  "
pericles-act-1-scene-4.json-line-3,"I'll do my best, sir.","   This Tarsus, o'er which I have the government,    A city on whom plenty held full hand,    For riches strew'd herself even in the streets;    Whose towers bore heads so high they kiss'd the clouds,    And strangers ne'er beheld but wondered at;    Whose men and dames so jetted and adorn'd,    Like one another's glass to trim them by:    Their tables were stored full, to glad the sight,    And not so much to feed on as delight;    All poverty was scorn'd, and pride so great,    The name of help grew odious to repeat.   "
pericles-act-1-scene-4.json-line-4,"Tarsus, which I rule, was once wealthy. We had everything we wanted: the streets were strewn with riches, we built towers up to the skies, and every visitor who came here was amazed. Our men and women wore fine clothes and jewelry; they were like mirrors to each other's own riches. They had more than enough food on their tables. No one was poor. We were proud; we couldn't imagine needing help from anyone.","  O, 'tis too true.  "
pericles-act-1-scene-4.json-line-5,"Oh, it's too true.","   But see what heaven can do! By this our change,    These mouths, who but of late, earth, sea, and air,    Were all too little to content and please,    Although they gave their creatures in abundance,    As houses are defiled for want of use,    They are now starved for want of exercise:    Those palates who, not yet two summers younger,    Must have inventions to delight the taste,    Would now be glad of bread, and beg for it:    Those mothers who, to nousle up their babes,    Thought nought too curious, are ready now    To eat those little darlings whom they loved.    So sharp are hunger's teeth, that man and wife    Draw lots who first shall die to lengthen life:    Here stands a lord, and there a lady weeping;    Here many sink, yet those which see them fall    Have scarce strength left to give them burial.    Is not this true?   "
pericles-act-1-scene-4.json-line-6,"But look what heaven can do! At one time, the earth, sea, and air were hardly enough to content and please our mouths, though they gave us all the food we needed to survive. Just as houses become run-down from lack of use, our mouths are now starved for lack of exercise. Two years ago we looked for the best recipes to please our palates; now we'd be happy to get a crust a bread, and beg for it. Women who once happily nursed their babies would hardly think it strange that they would now want to eat them. Hunger is such a grim reality that husbands and wives take bets on which of them will die first. Look, there's a man, and there's a woman crying. Here so many are sick that, even when someone dies, no one has the strength to bury them. Isn't this true?",  Our cheeks and hollow eyes do witness it.  
pericles-act-1-scene-4.json-line-7,You can tell by our sunken cheeks and hollow eyes.,"   O, let those cities that of plenty's cup    And her prosperities so largely taste,    With their superfluous riots, hear these tears!    The misery of Tarsus may be theirs.   "
pericles-act-1-scene-4.json-line-8,"Oh, if only the cities that have enough, who enjoy the tastes of prosperity, with their superfluous riots, would hear these tears! One day, they could be as miserable as Tarsus.",  Where's the lord governor?  
pericles-act-1-scene-4.json-line-9,Where's the governor?,"  Here.Speak out thy sorrows which thou bring'st in haste,For comfort is too far for us to expect.  "
pericles-act-1-scene-4.json-line-10,Here. Tell me the bad news that you hurried to bring us; I can't imagine it's good news you bring.,"  We have descried, upon our neighbouring shore,A portly sail of ships make hitherward.  "
pericles-act-1-scene-4.json-line-11,"We can make out, on the opposite shore, a large group of ships sailing this way.","   I thought as much.    One sorrow never comes but brings an heir,    That may succeed as his inheritor;    And so in ours:   some neighbouring nation,    Taking advantage of our misery,    Hath stuff'd these hollow vessels with their power,    To beat us down, the which are down already;    And make a conquest of unhappy me,    Whereas no glory's got to overcome.   "
pericles-act-1-scene-4.json-line-12,"I figured. It never rains but it pours; one struggle gives way to another. It's that way with us. Some nearby country is going to take advantage of our weakness. They've sent all these ships to kick us while we're down, and conquer us in our misery, though it'll hardly be difficult for them to overcome us.","  That's the least fear; for, by the semblanceOf their white flags display'd, they bring us peace,And come to us as favourers, not as foes.  "
pericles-act-1-scene-4.json-line-13,I don't think so. They're flying white flags to show they come in peace. They're coming as friends rather than as foes.,"   Thou speak'st like him's untutor'd to repeat:    Who makes the fairest show means most deceit.    But bring they what they will and what they can,    What need we fear?    The ground's the lowest, and we are half way there.    Go tell their general we attend him here,    To know for what he comes, and whence he comes,    And what he craves.   "
pericles-act-1-scene-4.json-line-14,"You idiot, that doesn't mean anything! Those that seem to be the most kind are the most deceitful. But let them do what they will and what they can, why should we be afraid? Our lives couldn't be more miserable than they are now; we're halfway to the ground. Go, tell their general he can meet us here to announce why and from where he comes, and what he wants.","  I go, my lord.  "
pericles-act-1-scene-4.json-line-15,"On my way, sir.","  Welcome is peace, if he on peace consist;If wars, we are unable to resist.  "
pericles-act-1-scene-4.json-line-16,"Peace would be great, if that's what he's here for. If it's war he wants, there's nothing we can do about it.","   Lord governor, for so we hear you are,    Let not our ships and number of our men    Be like a beacon fired to amaze your eyes.    We have heard your miseries as far as Tyre,    And seen the desolation of your streets:    Nor come we to add sorrow to your tears,    But to relieve them of their heavy load;    And these our ships, you happily may think    Are like the Trojan horse was stuff'd within    With bloody veins, expecting overthrow,    Are stored with corn to make your needy bread,    And give them life whom hunger starved half dead.   "
pericles-act-1-scene-4.json-line-17,"So we hear you're the governor? Don't be so surprised by all our ships and men. We've heard about your suffering all the way in Tyre, and we've seen the destruction in your streets. We came to help, not to make things worse. These ships might look like the Trojan horse (which had Greek soldiers hidden inside, bloodthirsty and ready to attack), but they're filled with grain to make bread, to bring all your starving people back to life.",  The gods of Greece protect you!And we'll pray for you.  
pericles-act-1-scene-4.json-line-18,"[CLEON, DIONYZA, and the others kneel to PERICLES] May the gods of Greece protect you! And we'll pray for you.","  Arise, I pray you, rise:We do not look for reverence, but to love,And harbourage for ourself, our ships, and men.  "
pericles-act-1-scene-4.json-line-19,"Get up, please. I didn't come to be worshipped. All I ask is a place for myself, my ships, and my men to stay.","   The which when any shall not gratify,    Or pay you with unthankfulness in thought,    Be it our wives, our children, or ourselves,    The curse of heaven and men succeed their evils!    Till when,the which I hope shall ne'er be seen,    Your grace is welcome to our town and us.   "
pericles-act-1-scene-4.json-line-20,"If anyone fails to thank you, or think grateful thoughts toward youwhether it's our wives, children, or ourselvesmay they be cursed by heaven and punished by men! Until the day someone denies you (which day we hope will never come) you're very welcome here in our town and with us.","  Which welcome we'll accept; feast here awhile,Until our stars that frown lend us a smile.  "
