id,translated_dialog,og_response
titus-andronicus-act-4-scene-1.json-line-12,"Grandfather, it's Ovid's Metamorphoses; my mother gave it to me.","  For love of her that's gone,Perhaps she cull'd it from among the rest.  "
titus-andronicus-act-4-scene-1.json-line-13,Perhaps she chose it for love of Lucius's mother.,  Soft! see how busily she turns the leaves!  
titus-andronicus-act-4-scene-1.json-line-14,Look! See how quickly she turns the pages.,"   What would she find? Lavinia, shall I read?    This is the tragic tale of Philomel,    And treats of Tereus' treason and his rape:    And rape, I fear, was root of thine annoy.   "
titus-andronicus-act-4-scene-1.json-line-15,"What is she looking for? Lavinia, do you want me to read? This is the tragic story of Philomel, who was raped by Tereusand rape, I fear, was what happened to you.","  See, brother, see; note how she quotes the leaves.  "
titus-andronicus-act-4-scene-1.json-line-16,"See, brother, see; look how she's pointing to particular passages.","   Lavinia, wert thou thus surprised, sweet girl,    Ravish'd and wrong'd, as Philomela was,    Forced in the ruthless, vast, and gloomy woods? See, see!    Ay, such a place there is, where we did hunt    O, had we never, never hunted there!    Pattern'd by that the poet here describes,    By nature made for murders and for rapes.   "
titus-andronicus-act-4-scene-1.json-line-17,"Lavinia, were you attacked, sweet girl, raped as Philomel was in the silent, vast, and gloomy woods? Of course, of course! Yes, there is a place like that, the wood where we huntedoh, I wish we had never, never hunted there!just like the one described by Ovid, made by nature for murder and rape.","  O, why should nature build so foul a den,Unless the gods delight in tragedies?  "
titus-andronicus-act-4-scene-1.json-line-18,"Oh, why would nature create such a foul place, unless the gods take delight in our suffering?","   Give signs, sweet girl, for here are none    but friends,    What Roman lord it was durst do the deed:    Or slunk not Saturnine, as Tarquin erst,    That left the camp to sin in Lucrece' bed?   "
titus-andronicus-act-4-scene-1.json-line-19,"Give signs, sweet girl, for everyone here is your friend: what Roman lord is responsible? Was it Saturninelike Tarquin, who left the camp to attack Lucrece?","   Sit down, sweet niece: brother, sit down by me.    Apollo, Pallas, Jove, or Mercury,    Inspire me, that I may this treason find!    My lord, look here: look here, Lavinia:    This sandy plot is plain;   guide, if thou canst    This after me, when I have writ my name    Without the help of any hand at all.   "
titus-andronicus-act-4-scene-1.json-line-20,"Sit down, sweet niece: brother, sit down by me. May Apollo, Pallas, Jove, or Mercury inspire me, so that I can find some way to expose the criminal! My lord, look; look at this, Lavinia. This is a plain plot of sand; if I take this stick, I can write my name without any hands at all. If you can, do what I did.","   Cursed be that heart that forced us to this shift!    Write thou good niece; and here display, at last,    What God will have discover'd for revenge;    Heaven guide thy pen to print thy sorrows plain,    That we may know the traitors and the truth!   "
titus-andronicus-act-4-scene-1.json-line-21,"Curses on the heart that forced us to this method! Write, good niece; and tell us, at last, what God wants to be known so that we can take revenge. Heaven will guide your pen to show what happened, so that we may know the traitors and the truth!","  O, do ye read, my lord, what she hath writ?'Stuprum. Chiron. Demetrius.'  "
titus-andronicus-act-4-scene-1.json-line-22,"Oh, do you read, my lord, what shes written? ""Rape. Chiron. Demetrius.""","  What, what! the lustful sons of TamoraPerformers of this heinous, bloody deed?  "
titus-andronicus-act-4-scene-1.json-line-23,"What, what! The lustful sons of Tamora did this horrible, bloody crime?","  Magni Dominator poli,Tam lentus audis scelera? tam lentus vides?  "
titus-andronicus-act-4-scene-1.json-line-24,"Magni Dominator poli, Tam lentus audis scelera? tam lentus vides?","   O, calm thee, gentle lord; although I know    There is enough written upon this earth    To stir a mutiny in the mildest thoughts    And arm the minds of infants to exclaims.    My lord, kneel down with me; Lavinia, kneel;    And kneel, sweet boy, the Roman Hector's hope;    And swear with me, as, with the woful fere    And father of that chaste dishonour'd dame,    Lord Junius Brutus sware for Lucrece' rape,    That we will prosecute by good advice    Mortal revenge upon these traitorous Goths,    And see their blood, or die with this reproach.   "
titus-andronicus-act-4-scene-1.json-line-25,"Oh, calm yourself, gentle lordalthough I know theres enough written here on the ground to enrage even the mildest person, and make children exclaim with anger. My lord, kneel down with me; Lavinia, kneel; and kneel, sweet boy, who we hope will grow up to be the Roman Hector. Swear with meas Lucreces father, Lord Junius Brutus, swore after her rapethat we will take mortal revenge on these traitorous Goths. Well see them bleed, or well die instead.","   'Tis sure enough, an you knew how.    But if you hunt these bear-whelps, then beware:    The dam will wake; and, if she wind you once,    She's with the lion deeply still in league,    And lulls him whilst she playeth on her back,    And when he sleeps will she do what she list.    You are a young huntsman, Marcus; let it alone;    And, come, I will go get a leaf of brass,    And with a gad of steel will write these words,    And lay it by:   the angry northern wind    Will blow these sands, like Sibyl's leaves, abroad,    And where's your lesson, then?   Boy, what say you?   "
titus-andronicus-act-4-scene-1.json-line-26,"Certainly we will, if we can. But if you hunt these bear cubs, then beware; their mother will wake, and if she sees you once, shell set the lion on youfor she lulls him to sleep while she plays on her back, and while he sleeps she'll do what she wants. Youre not much of a huntsman, Marcus; leave it alone. And come, Ill go get a sheet of brass, and with a steel pen Ill write these words and lay it aside: the angry northern wind will blow these sands through the air like Sibyls leaves.[To YOUNG LUCIUS] And what do you have to say for yourself, boy?","  I say, my lord, that if I were a man,Their mother's bed-chamber should not be safeFor these bad bondmen to the yoke of Rome.  "
titus-andronicus-act-4-scene-1.json-line-27,"I say, my lord, that if I were a man, these slaves wouldnt be safe in their mothers bedroom.","  Ay, that's my boy! thy father hath full oftFor his ungrateful country done the like.  "
titus-andronicus-act-4-scene-1.json-line-28,"Yes, thats my boy! Your father has often done the same for his ungrateful country.","  And, uncle, so will I, an if I live.  "
titus-andronicus-act-4-scene-1.json-line-29,"And so will I, uncle, if I live long enough.","   Come, go with me into mine armoury;    Lucius, I'll fit thee; and withal, my boy,    Shalt carry from me to the empress' sons    Presents that I intend to send them both:    Come, come; thou'lt do thy message, wilt thou not?   "
titus-andronicus-act-4-scene-1.json-line-30,"Come, go with me to my armory; Lucius, Ill fit you with armor, and youll go to the empresss sons dressed like that, carrying presents from me. Come, comeyoull take the message for me, wont you?","  Ay, with my dagger in their bosoms, grandsire.  "
titus-andronicus-act-4-scene-1.json-line-31,"Yes, by stabbing them in their hearts, grandfather.","   No, boy, not so; I'll teach thee another course.    Lavinia, come. Marcus, look to my house:    Lucius and I'll go brave it at the court:    Ay, marry, will we, sir; and we'll be waited on.   "
titus-andronicus-act-4-scene-1.json-line-32,"No, boy, not that; Ill teach you another way. Lavinia, come. Marcus, take care of my house while Im gone; Lucius and I will go make a spectacle of ourselves at court. Yes, indeed we will, sir; and theyll pay attention.","   O heavens, can you hear a good man groan,    And not relent, or not compassion him?    Marcus, attend him in his ecstasy,    That hath more scars of sorrow in his heart    Than foemen's marks upon his batter'd shield;    But yet so just that he will not revenge.    Revenge, ye heavens, for old Andronicus!   "
titus-andronicus-act-4-scene-2.json-line-0,"Look, Demetrius, here's the son of Luciusand he's got some message to give us. ","  Ay, some mad message from his mad grandfather.  "
titus-andronicus-act-4-scene-2.json-line-1,"Yes, some mad message from his mad grandfather. ","   My lords, with all the humbleness I may,    I greet your honours from Andronicus.     [Aside]       And pray the Roman gods confound you both!   "
titus-andronicus-act-4-scene-2.json-line-2,"My lords, I bring greetings from Andronicus with all the humility I can. [To himself] And I pray the Roman gods punish you both!","  Gramercy, lovely Lucius: what's the news?  "
titus-andronicus-act-4-scene-2.json-line-3,"Thanks, lovely Lucius; what's the news? ","    [Aside]    That you are both decipher'd, that's the news,    For villains mark'd with rape.   May it please you,    My grandsire, well advised, hath sent by me    The goodliest weapons of his armoury    To gratify your honourable youth,    The hope of Rome; for so he bade me say;    And so I do, and with his gifts present    Your lordships,   that, whenever you have need,    You may be armed and appointed well:    And so I leave you both:     [Aside]     like bloody villains.   "
titus-andronicus-act-4-scene-2.json-line-4,"[To himself] That we've found you out, that's the news, and know that you're rapists.[To CHIRON and DEMETRIUS] With all respect, my grandfather has sent me to bring you the best weapons from his armory to amuse your honorable youth, for you are the hope of Rome. He told me to tell you that, and so I do. And I present you these gifts, your lordships, so that you can always be armed whenever you need toand with that, I'll go. [To himself] Armed like murderous villains, that is.","   What's here? A scroll; and written round about?    Let's see;     [Reads]     'Integer vitae, scelerisque purus,    Non eget Mauri jaculis, nec arcu.'   "
titus-andronicus-act-4-scene-2.json-line-5,"[Looks at weapon] What's this? A scroll tied around? Let's see.[Reads] ""Integer vitae, scelerisque purus, / Non eget Mauri jaculis, nec arcu.""","  O, 'tis a verse in Horace; I know it well:I read it in the grammar long ago.  "
titus-andronicus-act-4-scene-2.json-line-6,"Oh, it's a verse by Horace, I know it well; I read it in school a long time ago. ","  Ay, just; a verse in Horace; right, you have it.   [Aside]     Now, what a thing it is to be an ass!    Here's no sound jest! the old man hath found their guilt;    And sends them weapons wrapped about with lines,    That wound, beyond their feeling, to the quick.    But were our witty empress well afoot,    She would applaud Andronicus' conceit:    But let her rest in her unrest awhile.    And now, young lords, was't not a happy star    Led us to Rome, strangers, and more than so,    Captives, to be advanced to this height?    It did me good, before the palace gate    To brave the tribune in his brother's hearing.      "
titus-andronicus-act-4-scene-2.json-line-7,"Yes, right, a verse from Horace. You've got it. [To himself] Ha, what an ass! This is no jokethe old man knows that they're guilty, and sends them weapons wrapped with words that wound them, although they don't pick up on it. But if our sly empress were here, she would applaud Andronicus's cleverness. But we'll leave her be for a while, since she's unwell.[To CHIRON and DEMETRIUS] And now, young lordswasn't it lucky that we came to Rome, since we arrived as foreigners and captives and now have so much power? It pleased me to have a go at Marcus Andronicus at the palace gate in front of his brother. ","  But me more good, to see so great a lordBasely insinuate and send us gifts.  "
titus-andronicus-act-4-scene-2.json-line-8,And I love to see this great lord bow to us and send us gifts.  ,"  Had he not reason, Lord Demetrius?Did you not use his daughter very friendly?  "
titus-andronicus-act-4-scene-2.json-line-9,"Doesn't he have reason, Lord Demetrius? Didn't you treat his daughter in a very friendly way? ","  I would we had a thousand Roman damesAt such a bay, by turn to serve our lust.  "
titus-andronicus-act-4-scene-2.json-line-10,"I wish we had a thousand Roman ladies like that, to take turns serving our lust. ",  A charitable wish and full of love.  
titus-andronicus-act-4-scene-2.json-line-11,A kind and loving wish. ,  Here lacks but your mother for to say amen.  
titus-andronicus-act-4-scene-2.json-line-12,"We just miss your mother to say ""amen.""",  And that would she for twenty thousand more.  
titus-andronicus-act-4-scene-2.json-line-13,And she would wish we had twenty thousand more. ,"  Come, let us go; and pray to all the godsFor our beloved mother in her pains.  "
titus-andronicus-act-4-scene-2.json-line-14,"Come, let's go and pray to all the gods for your beloved mother in her labor pains. ",   [Aside]  Pray to the devils; the gods have given us over.  
titus-andronicus-act-4-scene-2.json-line-15,[To himself] Pray to the devils; the gods have given up on us.,  Why do the emperor's trumpets flourish thus?  
titus-andronicus-act-4-scene-2.json-line-16,Why do the emperor's trumpets make that sound?,"  Belike, for joy the emperor hath a son.  "
titus-andronicus-act-4-scene-2.json-line-17,Probably because the emperor has a son.,  Soft! who comes here?  
titus-andronicus-act-4-scene-2.json-line-18,Look! Who's that? ,"  Good morr ow, lords:O, tell me, did you see Aaron the Moor?  "
titus-andronicus-act-4-scene-2.json-line-19,"Good morning, lords; oh, tell me, have you seen Aaron the Moor?","  Well, more or less, or ne'er a whit at all,Here Aaron is; and what with Aaron now?  "
titus-andronicus-act-4-scene-2.json-line-20,"Well, they've seen me more or less, or they never saw me at allhere's Aaron. What do you want with him?","  O gentle Aaron, we are all undone!Now help, or woe betide thee evermore!  "
titus-andronicus-act-4-scene-2.json-line-21,"Oh, gentle Aaron, we're all ruined! Help, or we'll be miserable forever! ","  Why, what a caterwauling dost thou keep!What dost thou wrap and fumble in thine arms?  "
titus-andronicus-act-4-scene-2.json-line-22,Why do you scream and cry like that? What's that bundle in your arms? ,"  O, that which I would hide from heaven's eye,Our empress' shame, and stately Rome's disgrace!She is deliver'd, lords; she is deliver'd.  "
titus-andronicus-act-4-scene-2.json-line-23,"Oh, something that I would hide from the eye of heaventhe shame of our empress and the disgrace of noble Rome! She is delivered, lords; she's delivered.",  To whom?  
titus-andronicus-act-4-scene-2.json-line-24,To whom?,"  I mean, she is brought a-bed.  "
titus-andronicus-act-4-scene-2.json-line-25,"I mean, she's had a child.","  Well, God give her good rest! What hath he sent her?  "
titus-andronicus-act-4-scene-2.json-line-26,"Well, God give her a good rest afterwards! What sort of child has he given her? ",  A devil.  
titus-andronicus-act-4-scene-2.json-line-27,A devil.,"  Why, then she is the devil's dam; a joyful issue.  "
titus-andronicus-act-4-scene-2.json-line-28,"Why, then she's the devil's mother; a happy birth. ","   A joyless, dismal, black, and sorrowful issue:    Here is the babe, as loathsome as a toad    Amongst the fairest breeders of our clime:    The empress sends it thee, thy stamp, thy seal,    And bids thee christen it with thy dagger's point.   "
titus-andronicus-act-4-scene-2.json-line-29,"It's a joyless, sad, and black child: here's the baby, as disgusting as a toad among the fairest ladies of our land. The empress sends it to youfor it looks exactly like youand orders you to kill it with your dagger. ","  'Zounds, ye whore! is black so base a hue?Sweet blowse, you are a beauteous blossom, sure.  "
titus-andronicus-act-4-scene-2.json-line-30,"By God, you whore! Is black so terrible a color?[To the baby] Sweetheart, you are a beautiful flower, you are. ","  Villain, what hast thou done?  "
titus-andronicus-act-4-scene-2.json-line-31,"Villain, what have you done?",  That which thou canst not undo.  
titus-andronicus-act-4-scene-2.json-line-32,That which you can't undo. ,  Thou hast undone our mother.  
titus-andronicus-act-4-scene-2.json-line-33,You have undone our mother. ,"  Villain, I have done thy mother.  "
titus-andronicus-act-4-scene-2.json-line-34,"Villain, I have done your mother. ","  And therein, hellish dog, thou hast undone.Woe to her chance, and damn'd her loathed choice!Accursed the offspring of so foul a fiend!  "
titus-andronicus-act-4-scene-2.json-line-35,"And in doing that, hellish dog, you've undone her. Oh, let her good luck come to an end, and damn her disgusting choice! Curses on the offspring of such a foul devil! ",  It shall not live.  
titus-andronicus-act-4-scene-2.json-line-36,It shall not live. ,  It shall not die.  
titus-andronicus-act-4-scene-2.json-line-37,It shall not die.,"  Aaron, it must; the mother wills it so.  "
titus-andronicus-act-4-scene-2.json-line-38,"Aaron, it must; the mother orders it. ","  What, must it, nurse? then let no man but IDo execution on my flesh and blood.  "
titus-andronicus-act-4-scene-2.json-line-39,"What, it has to die, nurse? Then let no one but me kill my own flesh and blood.","  I'll broach the tadpole on my rapier's point:Nurse, give it me; my sword shall soon dispatch it.  "
titus-andronicus-act-4-scene-2.json-line-40,"I'll stab the tadpole with the point of my blade; nurse, give it to me. My sword will soon get rid of it.",  Sooner this sword shall plough thy bowels up.  
titus-andronicus-act-4-scene-2.json-line-41,"Before you do that, this sword will tear out your bowels. ","   Stay, murderous villains! will you kill your brother?    Now, by the burning tapers of the sky,    That shone so brightly when this boy was got,    He dies upon my scimitar's sharp point    That touches this my first-born son and heir!    I tell you, younglings, not Enceladus,    With all his threatening band of Typhon's brood,    Nor great Alcides, nor the god of war,    Shall seize this prey out of his father's hands.    What, what, ye sanguine, shallow-hearted boys!    Ye white-limed walls! ye alehouse painted signs!    Coal-black is better than another hue,    In that it scorns to bear another hue;    For all the water in the ocean    Can never turn the swan's black legs to white,    Although she lave them hourly in the flood.    Tell the empress from me, I am of age    To keep mine own, excuse it how she can.   "
titus-andronicus-act-4-scene-2.json-line-42,"Stop, murderous villains! Will you kill your brother? Now, by the light of the stars that shone so brightly when this boy was conceived, I'll kill whoever touches this child, my first-born son and heir! I tell you, boys, Enceladus and all of Typhon's offspring, or Alcides, or the god of war couldn't take this prey from his father's hands. What, what, you stupid, shallow boys! You white-washed walls! You painted alehouse signs! Coal-black is better than any other color, because it will never bear another hue: all the water in the ocean can never turn the swan's black legs to white, even if she bathed them hourly in the flood. Tell the empress from me that I'm old enough to keep my own child, whatever excuse she must make for it.",  Wilt thou betray thy noble mistress thus?  
titus-andronicus-act-4-scene-2.json-line-43,Will you betray your noble mistress like this?,"   My mistress is my mistress; this myself,    The vigour and the picture of my youth:    This before all the world do I prefer;    This maugre all the world will I keep safe,    Or some of you shall smoke for it in Rome.   "
titus-andronicus-act-4-scene-2.json-line-44,"My mistress is my mistress; this child is me, the picture of how I was a child. I prefer this to all the world, and despite everything I will keep it safeor all Rome will burn. ",  By this our mother is forever shamed.  
titus-andronicus-act-4-scene-2.json-line-45,Our mother will be forever shamed by this.,  Rome will despise her for this foul escape.  
titus-andronicus-act-4-scene-2.json-line-46,Rome will hate her if this foul thing lives. ,"  The emperor, in his rage, will doom her death.  "
titus-andronicus-act-4-scene-2.json-line-47,"The emperor, in his anger, will condemn her to death.",  I blush to think upon this ignomy.  
titus-andronicus-act-4-scene-2.json-line-48,I can't stand to think of this humiliation.,"   Why, there's the privilege your beauty bears:    Fie, treacherous hue, that will betray with blushing    The close enacts and counsels of the heart!    Here's a young lad framed of another leer:    Look, how the black slave smiles upon the father,    As who should say 'Old lad, I am thine own.'    He is your brother, lords, sensibly fed    Of that self-blood that first gave life to you,    And from that womb where you imprison'd were    He is enfranchised and come to light:    Nay, he is your brother by the surer side,    Although my seal be stamped in his face.   "
titus-andronicus-act-4-scene-2.json-line-49,"Why, that's because you're white: your treacherous color so easily betrays what you're thinking, since you blush so easily! But this young boy has another kind of complexion. Look how the black slave smiles on his father, as if to say ""old boy, I'm yours."" He's your brother, lords, fed from the same blood that first gave you life, and from the womb where you were imprisoned he has emerged, too, and come to the light. No, he is your brother, certainly, although he looks like me. ","  Aaron, what shall I say unto the empress?  "
titus-andronicus-act-4-scene-2.json-line-50,"Aaron, what should I tell the empress?","  Advise thee, Aaron, what is to be done,And we will all subscribe to thy advice:Save thou the child, so we may all be safe.  "
titus-andronicus-act-4-scene-2.json-line-51,"Advise us what we should do, Aaron, and we'll take your advice. Save the child so that we can all be safe.","  Then sit we down, and let us all consult.My son and I will have the wind of you:Keep there: now talk at pleasure of your safety.  "
titus-andronicus-act-4-scene-2.json-line-52,Then let's sit down and think. My son and I will have some spacestay over there. Stay there; now feel free to make a plan.,  How many women saw this child of his?  
titus-andronicus-act-4-scene-2.json-line-53,How many women saw his child?,"   Why, so, brave lords! when we join in league,    I am a lamb: but if you brave the Moor,    The chafed boar, the mountain lioness,    The ocean swells not so as Aaron storms.    But say, again; how many saw the child?   "
titus-andronicus-act-4-scene-2.json-line-54,"Ah, see, brave lords! When we're working together, I'm like a lamb; but when you cross me, the boar, the mountain lioness, and the ocean are not so powerful as Aaron in rage. But tell us, again; how many have seen the child?",  Cornelia the midwife and myself;And no one else but the deliver'd empress.  
titus-andronicus-act-4-scene-2.json-line-55,"Cornelia the midwife, me, and no one else but the empress.","  The empress, the midwife, and yourself:Two may keep counsel when the third's away:Go to the empress, tell her this I said.  "
titus-andronicus-act-4-scene-2.json-line-56,"The empress, the midwife, and you: two can be silent when the third's gone. Go to the empress and tell her that.","  Weke, weke! so cries a pig prepared to the spit.  "
titus-andronicus-act-4-scene-2.json-line-57,Ha! She cries like a pig prepared to be roasted. ,"  What mean'st thou, Aaron? wherefore didst thou this?  "
titus-andronicus-act-4-scene-2.json-line-58,"What are you doing, Aaron? Why did you do this? ","   O Lord, sir, 'tis a deed of policy:    Shall she live to betray this guilt of ours,    A long-tongued babbling gossip? no, lords, no:    And now be it known to you my full intent.    Not far, one Muli lives, my countryman;    His wife but yesternight was brought to bed;    His child is like to her, fair as you are:    Go pack with him, and give the mother gold,    And tell them both the circumstance of all;    And how by this their child shall be advanced,    And be received for the emperor's heir,    And substituted in the place of mine,    To calm this tempest whirling in the court;    And let the emperor dandle him for his own.    Hark ye, lords; ye see I have given her physic,   "
titus-andronicus-act-4-scene-2.json-line-59,"Oh, Lord, sir, for strategy. Should this babbling gossip live to tell the tale? No, lords, noand now let me tell you my full plan. One of my countrymen, Muli, lives not too far from here. Yesterday night his wife gave birth to a child like her, as fair-skinned as you. Go to him, give the mother money, and tell them the situation: if they give us their child, it shall become the emperor's heir and take the place of mine, to calm this storm in the court and let the emperor have his son. Listen, lords, you see I have given her medicine","   And you must needs bestow her funeral;    The fields are near, and you are gallant grooms:    This done, see that you take no longer days,    But send the midwife presently to me.    The midwife and the nurse well made away,    Then let the ladies tattle what they please.   "
titus-andronicus-act-4-scene-2.json-line-60,"And you have to take care of the funeral; bury her in the fields nearby, for you're noble gentlemen. Once you're done with that, hurry up and send the midwife to me. Once I've taken care of the midwife and the nurse, then the ladies can gossip all they want. ","  Aaron, I see thou wilt not trust the airWith secrets.  "
titus-andronicus-act-4-scene-2.json-line-61,"Aaron, I see you wouldn't trust the air with your secrets. ","  For this care of Tamora,Herself and hers are highly bound to thee.  "
titus-andronicus-act-4-scene-2.json-line-62,"For this favor to our mother, we're very grateful to you.","   Now to the Goths, as swift as swallow flies;    There to dispose this treasure in mine arms,    And secretly to greet the empress' friends.    Come on, you thick lipp'd slave, I'll bear you hence;    For it is you that puts us to our shifts:    I'll make you feed on berries and on roots,    And feed on curds and whey, and suck the goat,    And cabin in a cave, and bring you up    To be a warrior, and command a camp.   "
titus-andronicus-act-4-scene-3.json-line-0,"Come on, Marcus, come; kinsmen, this is the way.[To Young LUCIUS] Sir boy, now let me see your archery; make sure you draw home and shoot straight. Terras Astraea reliquit: remember it. Marcus, justice is gone, she ran away. Sirs, pick up your weapons. You, cousins, will go around the ocean and cast your nets; perhaps you can catch her in the sea. But theres just as little justice there as on landso never mind. No, Publius and Sempronius, you must do it; dig with a fork and spade until you get to the center of the Earth. Then, when you get to Plutos underworld, give him this petition. Tell him I ask for justice and for help, and that it comes from old Andronicus, who suffers in ungrateful Rome. Oh, Rome! Well, I made you miserable when I threw the peoples votes on the tyrant Saturninus. Go, go away; and be careful everyone, and don't let a ship get by without searching it. This wicked emperor may have had her shipped her away. And then, kinsmen, we're searching for justice in vain.","  O Publius, is not this a heavy case,To see thy noble uncle thus distract?  "
titus-andronicus-act-4-scene-3.json-line-1,"Oh, Publius, isnt this distressing, to see your noble uncle so mad?","   Therefore, my lord, it highly us concerns    By day and night to attend him carefully,    And feed his humour kindly as we may,    Till time beget some careful remedy.   "
titus-andronicus-act-4-scene-3.json-line-2,"And for that reason, my lord, we make sure to watch him all day and night, and take care of him as best we can, until perhaps time will heal him.","   Kinsmen, his sorrows are past remedy.    Join with the Goths; and with revengeful war    Take wreak on Rome for this ingratitude,    And vengeance on the traitor Saturnine.   "
titus-andronicus-act-4-scene-3.json-line-3,"Kinsmen, his sorrows are past fixing. Join the Goths, and by going to war take revenge on Rome for this ingratitude, and on the traitor Saturnine.","  Publius, how now! how now, my masters!What, have you met with her?  "
titus-andronicus-act-4-scene-3.json-line-4,"Publius, how are you? How are you, my masters? What, have you found her?","   No, my good lord; but Pluto sends you word,    If you will have Revenge from hell, you shall:    Marry, for Justice, she is so employ'd,    He thinks, with Jove in heaven, or somewhere else,    So that perforce you must needs stay a time.   "
titus-andronicus-act-4-scene-3.json-line-5,"No, my good lord; but Pluto says that you will have revenge from hell, if you ask for it. He thinks that Justice is busy with Jove in heaven, or somewhere else, so you need to wait a bit.","   He doth me wrong to feed me with delays.    I'll dive into the burning lake below,    And pull her out of Acheron by the heels.    Marcus, we are but shrubs, no cedars we    No big-boned men framed of the Cyclops' size;    But metal, Marcus, steel to the very back,    Yet wrung with wrongs more than our backs can bear:    And, sith there's no justice in earth nor hell,    We will solicit heaven and move the gods    To send down Justice for to wreak our wrongs.    Come, to this gear. You are a good archer, Marcus;   "
titus-andronicus-act-4-scene-3.json-line-6,"Its wrong to make me wait. Ill dive into the burning lake in the underworld, and pull her out of Acheron by the heels. Marcus, were just shrubs, not cedars, not big-boned men like the cyclops. Were just metal and steel, Marcus, and yet weve had more wrongs done to us than our backs can bear. And, since theres no justice in earth or hell, well pray to heaven and move the gods to send down Justice to right our wrongs. Come, lets do it. You are a good archer, Marcus.","   'Ad Jovem,' that's for you: here, 'Ad Apollinem:'    'Ad Martem,' that's for myself:    Here, boy, to Pallas: here, to Mercury:    To Saturn, Caius, not to Saturnine;    You were as good to shoot against the wind.    To it, boy! Marcus, loose when I bid.    Of my word, I have written to effect;    There's not a god left unsolicited.   "
titus-andronicus-act-4-scene-3.json-line-7,"""To Jove,"" that's for you; here, ""To Apollo""; ""To Mars,"" that's for me. Here, boy, to Pallas; here, to Mercury; to Saturn; Caius. Not to Saturnineyou might as well shoot against the wind. Get to it, boy! Marcus, let your arrow fly when I tell you. I swear Ive written to every god for justice.","  Kinsmen, shoot all your shafts into the court:We will afflict the emperor in his pride.  "
titus-andronicus-act-4-scene-3.json-line-8,"Kinsmen, shoot all your arrows at the palace; well annoy the prideful emperor.","  Now, masters, draw.  "
titus-andronicus-act-4-scene-3.json-line-9,"Now, masters, draw.","  O, well said, Lucius!Good boy, in Virgo's lap; give it Pallas.  "
