id,translated_dialog,og_response
richard-iii-act-1-scene-1.json-line-10,"I beg your pardon, your Graces. His Majesty the king has strictly ordered that no one can speak privately with your brother Clarence, no matter their social rank.","   Even so. An please your Worship, Brakenbury,    You may partake of anything we say.    We speak no treason, man. We say the king    Is wise and virtuous, and his noble queen    Well struck in years, fair, and not jealous.    We say that Shores wife hath a pretty foot,    A cherry lip, a bonny eye, a passing pleasing tongue,    And that the queens kindred are made gentlefolks.    How say you, sir? Can you deny all this?   "
richard-iii-act-1-scene-1.json-line-11,"Is that so? If it please your Worship, Brakenbury, you can listen to anything we say. We're not plotting any treason, man. We say that the king is wise and virtuous, and his noble queen is well advanced in years, beautiful, and not jealous. We say that Mister Shore's wife has pretty feet, cherry lips, lovely eyes, and a pleasant voice. We say that the queen's relatives have all become nobles. What do you say to that, sir? Can you deny any of this?","  With this, my lord, myself have naught to do.  "
richard-iii-act-1-scene-1.json-line-12,"I have naught to do with this, my lord.","  Naught to do with Mistress Shore? I tell thee, fellow,He that doth naught with her, excepting one, Were best he do it secretly, alone.  "
richard-iii-act-1-scene-1.json-line-13,"""Naught"" to do with Miss Shore? I tell you, fellow, there's only one man who can do ""naught"" with her. And if anyone else is doing it, he'd best do it secretly.","  What one, my lord?  "
richard-iii-act-1-scene-1.json-line-14,"Who is that, my lord?","  Her husband, knave. Wouldst thou betray me?  "
richard-iii-act-1-scene-1.json-line-15,"Her husband, fool. Are you going to tell on me?","  I do beseech your Grace to pardon me, and withal Forbear your conference with the noble duke.  "
richard-iii-act-1-scene-1.json-line-16,"I beg your Grace to forgive me, and now please stop talking to the Duke of Clarence.","  We know thy charge, Brakenbury, and will obey.  "
richard-iii-act-1-scene-1.json-line-17,"We know your orders, Brakenbury. And we'll obey.","   We are the queens abjects and must obey.    Brother, farewell.   I will unto the king,    And whatsoe'er you will employ me in,    Were it to call King Edwards widow sister,    I will perform it to enfranchise you.    Meantime, this deep disgrace in brotherhood    Touches me deeper than you can imagine.   "
richard-iii-act-1-scene-1.json-line-18,"We are the queen's lowly subjects, and we must obey. Farewell, brother. I will go to the king and do whatever you need me to do to get you released, even if it means calling King Edward's wife ""sister."" And just so you know, our brother's disgraceful conduct towards you upsets me more than you can imagine.",  I know it pleaseth neither of us well.  
richard-iii-act-1-scene-1.json-line-19,I know it doesn't make either of us very happy.,"  Well, your imprisonment shall not be long.I will deliver you or else lie for you.Meantime, have patience.  "
richard-iii-act-1-scene-1.json-line-20,"Well, your imprisonment won't be for long. I'll free you, or else go to prison in your place. In the meantime, have patience.",  I must perforce. Farewell.  
richard-iii-act-1-scene-1.json-line-21,I have no choice in the matter. Farewell.,"   Go tread the path that thou shalt ne'er return.    Simple, plain Clarence, I do love thee so    That I will shortly send thy soul to heaven,    If heaven will take the present at our hands.    But who comes here? The new-delivered Hastings?   "
richard-iii-act-1-scene-1.json-line-22,"Go, walk down the path from which you'll never return. Stupid, plain Clarence, I love you so much that I'll soon send your soul to heavenif heaven will accept any presents from me. But who's this coming? The newly released Hastings?",  Good time of day unto my gracious lord.  
richard-iii-act-1-scene-1.json-line-23,"Good day to you, my gracious lord.",  As much unto my good Lord Chamberlain. Well are you welcome to the open air.How hath your lordship brooked imprisonment?  
richard-iii-act-1-scene-1.json-line-24,"And the same to you, my good Lord Chamberlain. Welcome back to the open air. How have you tolerated imprisonment?","  With patience, noble lord, as prisoners must.But I shall live, my lord, to give them thanksThat were the cause of my imprisonment.  "
richard-iii-act-1-scene-1.json-line-25,"With patience,  as all prisoners must, noble lord. But I will live to thank those who imprisoned me, my lord, by taking revenge.","  No doubt, no doubt; and so shall Clarence too,For they that were your enemies are hisAnd have prevailed as much on him as you.  "
richard-iii-act-1-scene-1.json-line-26,"No doubt, no doubt. And so will Clarence, for the people who were your enemies are now his enemies, and they've overcome him just like they overcame you.",  More pity that the eagle should be mewedWhile kites and buzzards prey at liberty.  
richard-iii-act-1-scene-1.json-line-27,It's a pity that the eagles should be caged while the buzzards are free to hunt.,  What news abroad?  
richard-iii-act-1-scene-1.json-line-28,What's the news from outside the country?,"  No news so bad abroad as this at home:The king is sickly, weak and melancholy,And his physicians fear him mightily.  "
richard-iii-act-1-scene-1.json-line-29,"There's no foreign news as bad as the news at home: the king is sickly, weak, and depressed, and his physicians fear for his life.","   Now, by Saint Paul, that news is bad indeed.    O, he hath kept an evil diet long,    And overmuch consumed his royal person.    'Tis very grievous to be thought upon.    Where is he, in his bed?   "
richard-iii-act-1-scene-1.json-line-30,"By Saint Paul, that is bad news indeed. Oh, the king has kept many bad habits all his life, and now they've consumed his health. It's very sad to think about. Where is he, in his bed?",  He is.  
richard-iii-act-1-scene-1.json-line-31,He is.,"  Go you before, and I will follow you.  "
richard-iii-act-1-scene-1.json-line-32,"Then you go ahead, and I will follow you.","   He cannot live, I hope, and must not die    Till George be packed with post-horse up to heaven.    Ill in to urge his hatred more to Clarence    With lies well steeled with weighty arguments,    And, if I fail not in my deep intent,    Clarence hath not another day to live;    Which done, God take King Edward to His mercy,    And leave the world for me to bustle in.    For then Ill marry Warwicks youngest daughter.    What though I killed her husband and her father?    The readiest way to make the wench amends    Is to become her husband and her father;    The which will I, not all so much for love    As for another secret close intent    By marrying her which I must reach unto.    But yet I run before my horse to market.    Clarence still breathes; Edward still lives and reigns.    When they are gone, then must I count my gains.   "
richard-iii-act-1-scene-2.json-line-0,"Set down, set down your honorable load, menif honor can be shrouded in a coffinwhile I solemnly mourn the early death of virtuous Henry.","   Poor key-cold figure of a holy king,    Pale ashes of the house of Lancaster,    Thou bloodless remnant of that royal blood,    Be it lawful that I invocate thy ghost    To hear the lamentations of poor Anne,    Wife to thy Edward, to thy slaughtered son,    Stabbed by the selfsame hand that made these wounds.    Lo, in these windows that let forth thy life    I pour the helpless balm of my poor eyes.    O, cursèd be the hand that made these holes;    Cursèd the heart that had the heart to do it;    Cursèd the blood that let this blood from hence.    More direful hap betide that hated wretch    That makes us wretched by the death of thee    Than I can wish to wolves, to spiders, toads,    Or any creeping venomed thing that lives.    If ever he have child, abortive be it,    Prodigious, and untimely brought to light,    Whose ugly and unnatural aspect    May fright the hopeful mother at the view,    And that be heir to his unhappiness.    If ever he have wife, let her be made    More miserable by the death of him    Than I am made by my poor lord and thee.    Come now towards Chertsey with your holy load,    Taken from Pauls to be interrèd there.   "
richard-iii-act-1-scene-2.json-line-1,"Oh, you poor cold corpse of a holy king, you last remains of the house of Lancaster, you bloodless remnant of that royal blood! If it's lawful to speak to your ghost, then listen to the sorrows of poor Anne. My husband was Edwardyour slaughtered sonwho was murdered by the same man who stabbed you. Oh, let me pour my helpless tears into your wounds, those open windows that let your spirit escape. I curse the hand that made these holes in you. I curse the heart of the person who had the heart to do it. And I curse the blood of the man that shed your blood. I hope evil fortunes fall upon that hateful man, the one who killed you and now makes me suffer. May his fate be worse than anything I would wish on wolves, spiders, toads, or any creeping venomous thing that lives. If he ever has a child, may it be born premature and unnatural, and may its appearance be so ugly and monstrous that even its own hopeful mother will fear it. That way, the child will inherit your murderer's own unhappiness. And if he ever has a wife, may she be more miserable at his death than I am now, mourning my husband and you, my father-in-law.","  And still, as you are weary of this weight,Rest you, whiles I lament King Henrys corse.  "
richard-iii-act-1-scene-2.json-line-2,"And whenever your burden grows too heavy, rest a while, and I will lament over King Henry's corpse.","  Stay, you that bear the corse, and set it down.  "
richard-iii-act-1-scene-2.json-line-3,"Stop, you who bear that corpse, and set down your load.",  What black magician conjures up this fiend To stop devoted charitable deeds?  
richard-iii-act-1-scene-2.json-line-4,What evil magician has conjured up this devil to interrupt our sacred burial procession?,"  Villains, set down the corse or, by Saint Paul,Ill make a corse of him that disobeys.  "
richard-iii-act-1-scene-2.json-line-5,"You base men, set down the corpse or, I swear by Saint Paul, I'll make corpses out of you.","  My lord, stand back and let the coffin pass.  "
richard-iii-act-1-scene-2.json-line-6,"My lord, stand back and let the coffin pass.","   Unmannered dog, stand thou when I command!    Advance thy halberd higher than my breast,    Or by Saint Paul Ill strike thee to my foot    And spurn upon thee, beggar, for thy boldness.   "
richard-iii-act-1-scene-2.json-line-7,"Rude dog, halt when I command you to! And raise your weapon so it isn't pointing at my chest, or, by Saint Paul, I'll strike you down and trample on you for your boldness, you beggar.","    [to gentlemen and halberds]     What, do you tremble? Are you all afraid?    Alas, I blame you not, for you are mortal,    And mortal eyes cannot endure the devil.    Avaunt, thou dreadful minister of hell.    Thou hadst but power over his mortal body;    His soul thou canst not have. Therefore begone.   "
richard-iii-act-1-scene-2.json-line-8,"[To the gentlemen and guards] What, do you tremble at the sight of him? Are you all afraid? Alas, I don't blame you, for you're only mortal, and mortal eyes can't stand to look at the devil. ","  Sweet saint, for charity, be not so curst.  "
richard-iii-act-1-scene-2.json-line-9,"Sweet saint, for goodness's sake, don't be so harsh.","   Foul devil, for Gods sake, hence, and trouble us not,    For thou hast made the happy earth thy hell,    Filled it with cursing cries and deep exclaims.    If thou delight to view thy heinous deeds,    Behold this pattern of thy butcheries.   "
richard-iii-act-1-scene-2.json-line-10,"Foul devil, for God's sake, go away and leave us alone. You've made the pleasant earth into your hell, filling it with cursing cries and deep laments. If you enjoy looking at your horrible deeds, then behold this example of your butchery.","   O, gentlemen, see, see dead Henrys wounds    Open their congealed mouths and bleed afresh!    Blush, blush, thou lump of foul deformity,    For tis thy presence that exhales this blood    From cold and empty veins where no blood dwells.      Thy deed, inhuman and unnatural,    Provokes this deluge most unnatural.    O God, which this blood madst, revenge his death!    O earth, which this blood drinkst revenge his death!    Either heaven with lightning strike the murderer dead,    Or earth gape open wide and eat him quick,    As thou dost swallow up this good kings blood,    Which his hell-governed arm hath butcherèd!   "
richard-iii-act-1-scene-2.json-line-11,"Oh, gentlemen, see, see! Dead Henry's wounds have opened and are bleeding again! ","  Lady, you know no rules of charity,Which renders good for bad, blessings for curses.  "
richard-iii-act-1-scene-2.json-line-12,"Lady, you don't know the rules of charity, which transforms evil into good, and curses into blessings.","  Villain, thou knowst not law of God nor man.No beast so fierce but knows some touch of pity.  "
richard-iii-act-1-scene-2.json-line-13,"Villain, you don't know the laws of God or man. Even the fiercest beast has a touch of pity.","  But I know none, and therefore am no beast.  "
richard-iii-act-1-scene-2.json-line-14,"But I have no pity, so I must not be a beast.","  O, wonderful, when devils tell the truth!  "
richard-iii-act-1-scene-2.json-line-15,"Oh, how amazing to hear a devil tell the truth!","   More wonderful, when angels are so angry.    Vouchsafe, divine perfection of a woman,    Of these supposèd crimes to give me leave    By circumstance but to acquit myself.   "
richard-iii-act-1-scene-2.json-line-16,"It's more amazing that an angel should be so angry. You divinely perfect woman, please allow me to clear myself of these crimes of which you've accused me.","  Vouchsafe, defused infection of a man,Of these known evils but to give me leave By circumstance to curse thy cursèd self.  "
richard-iii-act-1-scene-2.json-line-17,"You shapeless plague of a man, please allow me to curse your cursed self for the crimes I know you've committed.","  Fairer than tongue can name thee, let me haveSome patient leisure to excuse myself.  "
richard-iii-act-1-scene-2.json-line-18,"You who are more beautiful than words can say, give me some time and let me explain myself.","  Fouler than heart can think thee, thou canst makeNo excuse current but to hang thyself.  "
richard-iii-act-1-scene-2.json-line-19,"You who are more awful than any heart could believe, the only explanation you can give is to go hang yourself.",  By such despair I should accuse myself.  
richard-iii-act-1-scene-2.json-line-20,Such an act of despair would prove my guilt.,  And by despairing shalt thou stand excusedFor doing worthy vengeance on thyselfThat didst unworthy slaughter upon others.  
richard-iii-act-1-scene-2.json-line-21,And such an act of despair would be a worthy act of revenge against yourself for slaughtering innocents.,  Say that I slew them not.  
richard-iii-act-1-scene-2.json-line-22,Let's say that I didn't kill them.,"  Then say they were not slain. But dead they are, and devilish slave, by thee.  "
richard-iii-act-1-scene-2.json-line-23,"Then we might as well say that they aren't dead. But, you devilish scoundrel, they are dead, and you killed them.",  I did not kill your husband.  
richard-iii-act-1-scene-2.json-line-24,I did not kill your husband.,"  Why then, he is alive.  "
richard-iii-act-1-scene-2.json-line-25,"Well then, he must be alive.","  Nay, he is dead, and slain by Edwards hands.  "
richard-iii-act-1-scene-2.json-line-26,"No, he is dead, and Edward killed him.","   In thy foul throat thou liest.   Queen Margaret saw    Thy murd'rous falchion smoking in his blood,    The which thou once didst bend against her breast,    But that thy brothers beat aside the point.   "
richard-iii-act-1-scene-2.json-line-27,You're lying through your teeth. Queen Margaret saw your murderous sword steaming with his bloodthe same sword with which you once tried to kill her. She was only saved because your brothers restrained you.,"  I was provokèd by her sland'rous tongue,That laid their guilt upon my guiltless shoulders.  "
richard-iii-act-1-scene-2.json-line-28,"I was provoked by her lying tongue, which tried to lay guilt on my guiltless shoulders.","  Thou wast provokèd by thy bloody mind, That never dreamst on aught but butcheries.Didst thou not kill this king?  "
richard-iii-act-1-scene-2.json-line-29,"No, you were provoked by your own bloody mind, which never thinks about anything but butchery. Did you kill this king?",  I grant you.  
richard-iii-act-1-scene-2.json-line-30,"Yes, I'll grant you that.","  Dost grant me, hedgehog? Then, God grant me tooThou mayst be damnèd for that wicked deed.O, he was gentle, mild, and virtuous.  "
richard-iii-act-1-scene-2.json-line-31,"You'll grant me, you hedgehog? Then let God grant me my wish that you'll be damned for that wicked deed. Oh, Henry was gentle, mild, and virtuous.",  The better for the King of heaven that hath him.  
richard-iii-act-1-scene-2.json-line-32,"All the better for God, who has him now.","  He is in heaven, where thou shalt never come.  "
richard-iii-act-1-scene-2.json-line-33,"Yes, he's in heaven, where you will never go.","  Let him thank me, that holp to send him thither,For he was fitter for that place than earth.  "
richard-iii-act-1-scene-2.json-line-34,"Then let him thank me, who helped him get there. He's better suited for heaven than for earth.",  And thou unfit for any place but hell.  
richard-iii-act-1-scene-2.json-line-35,And you're not suited for any place but hell.,"  Yes, one place else, if you will hear me name it.  "
richard-iii-act-1-scene-2.json-line-36,"Yes, though I'm also suited for one other place, if you'll let me name it.",  Some dungeon.  
richard-iii-act-1-scene-2.json-line-37,Some dungeon.,  Your bedchamber.  
richard-iii-act-1-scene-2.json-line-38,Your bedroom.,  Ill rest betide the chamber where thou liest!  
richard-iii-act-1-scene-2.json-line-39,There will be no rest in any bedroom where you lie!,"  So will it, madam till I lie with you.  "
richard-iii-act-1-scene-2.json-line-40,"That's true, madam, until I sleep with you.",  I hope so.  
richard-iii-act-1-scene-2.json-line-41,I hope sobecause then you'll never sleep.,"   I know so. But, gentle Lady Anne,    To leave this keen encounter of our wits    And fall something into a slower method    Is not the causer of the timeless deaths    Of these Plantagenets, Henry and Edward,    As blameful as the executioner?   "
richard-iii-act-1-scene-2.json-line-42,"I know so. But, dear Lady Anne, let's leave this battle of wits and move into a calmer, slower conversation. Isn't the person who caused the untimely deaths of these PlantagenetsHenry and Edwardas much to blame as the person who physically committed the murders?",  Thou wast the cause and most accursed effect.  
richard-iii-act-1-scene-2.json-line-43,You are boththe cause and the dreadful effect.,"   Your beauty was the cause of that effect    Your beauty, that did haunt me in my sleep    To undertake the death of all the world,    So I might live one hour in your sweet bosom.   "
richard-iii-act-1-scene-2.json-line-44,"No, your beauty was the cause of my deedsyour beauty that haunted my sleep, and could have convinced me to kill the whole world to have just an hour of intimacy with you.","  If I thought that, I tell thee, homicide,These nails should rend that beauty from my cheeks.  "
richard-iii-act-1-scene-2.json-line-45,"If I believed you, murderer, then I tell you that I would scratch the beauty from my cheeks with my fingernails.","   These eyes could never endure that beautys wrack.    You should not blemish it, if I stood by.    As all the world is cheerèd by the sun,    So I by that. It is my day, my life.   "
richard-iii-act-1-scene-2.json-line-46,"I couldn't stand to see you ruin your beauty. I would stop you if you tried to blemish it. Your beauty encourages me like the sun encourages the whole world. Your beauty is my day, my life.","  Black night o'ershade thy day, and death thy life.  "
richard-iii-act-1-scene-2.json-line-47,"Then may black night overshadow your day, and death take your life.","  Curse not thyself, fair creature; thou art both.  "
richard-iii-act-1-scene-2.json-line-48,"Beautiful lady, don't curse yourself, since you are both my day and my life.","  I would I were, to be revenged on thee.  "
richard-iii-act-1-scene-2.json-line-49,"I wish I were, so I could have some power to take revenge and kill you.",  It is a quarrel most unnatural To be revenged on him that loveth thee.  
richard-iii-act-1-scene-2.json-line-50,It's unnatural to want to take revenge on the man who loves you.,  It is a quarrel just and reasonableTo be revenged on him that killed my husband.  
richard-iii-act-1-scene-2.json-line-51,It's just and reasonable to want to take revenge on the man who killed my husband.,"  He that bereft thee, lady, of thy husbandDid it to help thee to a better husband.  "
richard-iii-act-1-scene-2.json-line-52,"Lady, the man who robbed you of your husband did it to help you find a better husband.",  His better doth not breathe upon the earth.  
richard-iii-act-1-scene-2.json-line-53,There is no better man on earth than my husband.,  He lives that loves thee better than he could.  
richard-iii-act-1-scene-2.json-line-54,But there is one man who loves you better than your husband could.,  Name him.  
richard-iii-act-1-scene-2.json-line-55,Name him.,  Plantagenet.  
richard-iii-act-1-scene-2.json-line-56,Plantagenet.,"  Why, that was he.  "
richard-iii-act-1-scene-2.json-line-57,"Yes, that's my husband's name.","  The selfsame name, but one of better nature.  "
richard-iii-act-1-scene-2.json-line-58,"I mean someone with the same name, but a better personality.",  Where is he?  
richard-iii-act-1-scene-2.json-line-59,Where is he?,  Here.  
richard-iii-act-1-scene-2.json-line-60,Right here.,  Why dost thou spit at me?  
richard-iii-act-1-scene-2.json-line-61,Why do you spit at me?,  Would it were mortal poison for thy sake.  
richard-iii-act-1-scene-2.json-line-62,I wish my spit were deadly poison.,  Never came poison from so sweet a place.  
richard-iii-act-1-scene-2.json-line-63,Poison never came from so sweet a place.,  Never hung poison on a fouler toad.Out of my sight! Thou dost infect mine eyes.  
richard-iii-act-1-scene-2.json-line-64,Poison never fell onto a fouler toad. Get out of my sight! You're infecting my eyes.,"  Thine eyes, sweet lady, have infected mine.  "
richard-iii-act-1-scene-2.json-line-65,"Sweet lady, your eyes have infected mine with love.",  Would they were basilisks to strike thee dead.  
richard-iii-act-1-scene-2.json-line-66,"I wish they were basilisks, so they could strike you dead.","   I would they were, that I might die at once,    For now they kill me with a living death.    Those eyes of thine from mine have drawn salt tears,    Shamed their aspect with store of childish drops.    These eyes, which never shed remorseful tear    No, when my father York and Edward wept    To hear the piteous moan that Rutland made    When black-faced Clifford shook his sword at him;    Nor when thy warlike father, like a child,    Told the sad story of my fathers death    And twenty times made pause to sob and weep,    That all the standers-by had wet their cheeks    Like trees bedashed with rainin that sad time,    My manly eyes did scorn an humble tear;    And what these sorrows could not thence exhale    Thy beauty hath, and made them blind with weeping.    I never sued to friend, nor enemy;    My tongue could never learn sweet smoothing word.    But now thy beauty is proposed my fee,    My proud heart sues, and prompts my tongue to speak.   "
richard-iii-act-1-scene-2.json-line-67,"I wish they were, so I could die at once. For right now your eyes are killing me with a living death. Your eyes have drawn salty tears from my eyes, making me weep shamefully like a child. My eyes have never cried like this beforenot even when my father York and my brother Edward wept at the death of my brother Rutland, who was slaughtered by the gloomy Clifford. And when your warlike father told the sad story of my father's death, and had to pause twenty times to sob and weep like a child, so that all the bystanders' cheeks ended up as wet as trees in a rainstormeven in that sad time I didn't shed a single tear. All these sorrows couldn't produce tears in me, but your beauty has blinded me with weeping. I never begged a friend or enemy or learned the art of flattery, but if your beauty is the reward, then I'll flatter and beg as much as I have to.","   Teach not thy lip such scorn, for it were made    For kissing, lady, not for such contempt.    If thy revengeful heart cannot forgive,    Lo, here I lend thee this sharp-pointed sword,    Which if thou please to hide in this true breast    And let the soul forth that adoreth thee,    I lay it naked to the deadly stroke    And humbly beg the death upon my knee.   "
richard-iii-act-1-scene-2.json-line-68,"Don't teach your lips to curl so scornfullythey were made for kissing, lady, not for such contempt. If your vengeful heart cannot forgive me, then here, take my sharp-pointed sword and bury it in my chest. That way my soul, which adores you, can be free. I lay myself open to being killed, and in fact, I humbly beg for death on my knees.","   Nay, do not pause; for I did kill King Henry    But twas thy beauty that provokèd me.    Nay, now dispatch; twas I that stabbed young Edward    But twas thy heavenly face that set me on.   "
richard-iii-act-1-scene-2.json-line-69,"No, don't pause. For I did kill King Henrythough your beauty provoked me to do it. Now go ahead. I was the one who stabbed young Edwardthough your heavenly face that drove me to it.","  Take up the sword again, or take up me.  "
richard-iii-act-1-scene-2.json-line-70,"Take up the sword again, or else take me.","  Arise, dissembler. Though I wish thy death,I will not be the executioner.  "
richard-iii-act-1-scene-2.json-line-71,"Stand up, liar. Though I wish you were dead, I won't be your executioner.","   [rising]  Then bid me kill myself, and I will do it.  "
richard-iii-act-1-scene-2.json-line-72,"[Standing up] Then tell me to kill myself, and I will do it.",  I have already.  
richard-iii-act-1-scene-2.json-line-73,I have already.,"   That was in thy rage.    Speak it again and, even with the word,    This hand, which for thy love did kill thy love,    Shall for thy love kill a far truer love.    To both their deaths shalt thou be accessory.   "
richard-iii-act-1-scene-2.json-line-74,"You said it in a rage. Say it again, and as soon as you finish speaking, my handwhich killed your lover out of love for youwill kill your far truer lover. You will be the cause of both these deaths.",  I would I knew thy heart.  
richard-iii-act-1-scene-2.json-line-75,I wish I knew what was in your heart.,  'Tis figured in my tongue.  
richard-iii-act-1-scene-2.json-line-76,The same thing that was in my words.,  I fear me both are false.  
richard-iii-act-1-scene-2.json-line-77,I fear that both your heart and your words are false.,  Then never man was man true.  
richard-iii-act-1-scene-2.json-line-78,Then no man has ever been an honest man.,"  Well, well, put up your sword.  "
richard-iii-act-1-scene-2.json-line-79,"Very well, then. Put up your sword.",  Say then my peace is made.  
richard-iii-act-1-scene-2.json-line-80,Then say that you'll accept me.,  That shall you know hereafter.  
richard-iii-act-1-scene-2.json-line-81,You'll know about that later.,  But shall I live in hope?  
richard-iii-act-1-scene-2.json-line-82,But should I live in hope?,  All men I hope live so.  
richard-iii-act-1-scene-2.json-line-83,I hope that all men live in hope.,  Vouchsafe to wear this ring.  
richard-iii-act-1-scene-2.json-line-84,Consent to wear this ring.,  To take is not to give.  
richard-iii-act-1-scene-2.json-line-85,"To take is not to give. I'll accept it, but I won't promise anything in return.","   Look, how this ring encompasseth finger;    Even so thy breast encloseth my poor heart.    Wear both of them, for both of them are thine.    And if thy poor devoted servant may    But beg one favor at thy gracious hand,    Thou dost confirm his happiness forever.   "
richard-iii-act-1-scene-2.json-line-86,"See how this ring encircles your finger. In the same way, my poor heart is enclosed inside your chest. Wear both of them, for both of them are yours. And if I, your poor devoted servant, can ask for one small favor from your gracious hand, then you'll guarantee my happiness forever.",  What is it?  
richard-iii-act-1-scene-2.json-line-87,What is it?,"   That it would please you leave these sad designs    To him that hath more cause to be a mourner,    And presently repair to Crosby House,    Where, after I have solemnly interred    At Chertsey monast'ry this noble king    And wet his grave with my repentant tears,    I will with all expedient duty see you.    For divers unknown reasons, I beseech you,    Grant me this boon.   "
richard-iii-act-1-scene-2.json-line-88,"Please leave these burial ceremonies for me to finish, as I have more reason to mourn than you do. Go immediately to my estate at Crosby House. After I have solemnly buried this noble king at Chertsey Abbey, and wet his grave with my repentant tears, I will hurry to meet you there. Please do this for me, I beg you. My reasons must remain secret for now.","  With all my heart, and much it joys me tooTo see you are become so penitent.Tressel and Berkeley, go along with me.  "
richard-iii-act-1-scene-2.json-line-89,"I'll do it with all my heart, and it pleases me to see how remorseful you've become.",  Bid me farewell.  
richard-iii-act-1-scene-2.json-line-90,Bid me farewell.,"  'Tis more than you deserve; But since you teach me how to flatter you,Imagine I have said farewell already.  "
