id,translated_dialog,og_response
the-two-gentlemen-of-verona-act-5-scene-2.json-line-32,"Well, then, she has run away to find that peasant Valentine, and Eglamour has accompanied her. It's true. Friar Lawrence has met them both as he wandered through the forest, repenting. He recognized Eglamour, and guessed that it was Silviabut since she was masked, he wasn't sure of it. Besides, she was planning on going to confession tonight at Patrick's place, but she wasn't there. All of these instances confirm that she has run away. Therefore, please, don't delay by talking. Get on horseback at once, and meet me by the base of the mountain that leads toward Mantua, where they are going. Hurry up, sweet gentlemen, and follow me. ","   Why, this it is to be a peevish girl,    That flies her fortune when it follows her.    I'll after, more to be revenged on Eglamour    Than for the love of reckless Silvia.   "
the-two-gentlemen-of-verona-act-5-scene-2.json-line-33,"Well, she's a foolish girl for fleeing from a good courtship when it follows her. I'll go after hernot so much because I love the uncaring Silvia, but more because I want to take revenge on Eglamour.","  And I will follow, more for Silvia's loveThan hate of Eglamour that goes with her.  "
the-two-gentlemen-of-verona-act-5-scene-2.json-line-34,"And I'll followbecause I love Silvia more than I hate Eglamour, who accompanies her.","  And I will follow, more to cross that loveThan hate for Silvia that is gone for love.  "
the-two-gentlemen-of-verona-act-5-scene-3.json-line-0,"Come, come and be patient. We have to bring you to our captain. ",  A thousand more mischances than this oneHave learn'd me how to brook this patiently.  
the-two-gentlemen-of-verona-act-5-scene-3.json-line-1,A thousand misfortunes greater than this one have taught me how to endure this patiently.,"  Come, bring her away.  "
the-two-gentlemen-of-verona-act-5-scene-3.json-line-2,"Come, bring her here.",  Where is the gentleman that was with her?  
the-two-gentlemen-of-verona-act-5-scene-3.json-line-3,Where is the gentleman that was with her?,"   Being nimble-footed, he hath outrun us,    But Moyses and Valerius follow him.    Go thou with her to the west end of the wood;    There is our captain: we'll follow him that's fled;    The thicket is beset; he cannot 'scape.   "
the-two-gentlemen-of-verona-act-5-scene-3.json-line-4,"He moved quickly and lightly, so he outran us. But Moyses and Valerius are following him. Go with her to the west end of the forestthat's where our captain is. We'll follow the one who ran away. The bushes surround him; he can't escape.","  Come, I must bring you to our captain's cave:Fear not; he bears an honourable mind,And will not use a woman lawlessly.  "
the-two-gentlemen-of-verona-act-5-scene-3.json-line-5,"Come, I must bring you to our captain's cave. Don't be afraid. He has an honorable mind, and won't mistreat a woman.","  O Valentine, this I endure for thee!  "
the-two-gentlemen-of-verona-act-5-scene-4.json-line-0,"Increasing familiarity can make people feel more at home, no matter where they are! This shadowy deserted placea forest that no one ever visitsnow feels better to me than towns bustling with people. Here, I can sit alone, and no one sees me. I can tune the sad songs I sing to the nightingale's sorrowful notes. Oh, you that live in my breast: don't leave my love's dwelling place so long without a tenant. Otherwise, it will become a ruin, and the building will fall and leave no memory of what it was! Revive me with your presence, Silvia. You gentle, beautiful creature: treasure me, your abandoned lover! What's this shouting and what hustle do we have here today? These are my friends that make their desires into their laws. They are following some unfortunate traveler. They love me, but I have a lot to do to keep them from committing uncivil and shocking acts. Valentine, keep away for now. Who's coming here? ","   Madam, this service I have done for you,    Though you respect not aught your servant doth,    To hazard life and rescue you from him    That would have forced your honour and your love;    Vouchsafe me, for my meed, but one fair look;    A smaller boon than this I cannot beg    And less than this, I am sure, you cannot give.   "
the-two-gentlemen-of-verona-act-5-scene-4.json-line-1,"Madam, I have done you this service. But you don't value what Iyour servanthave done. I risked my life and rescued you from the outlaw that would have raped you. Give me just one beautiful look as my reward. I cannot ask for a smaller favor. And I am sure this is the least you can do for me.","   [Aside]  How like a dream is this I see and hear!Love, lend me patience to forbear awhile.  "
the-two-gentlemen-of-verona-act-5-scene-4.json-line-2,"[To himself] What I see and hear is like a dream! Love, give me patience to wait for a while.","  O miserable, unhappy that I am!  "
the-two-gentlemen-of-verona-act-5-scene-4.json-line-3,"Oh, I am miserable and unhappy!","  Unhappy were you, madam, ere I came;But by my coming I have made you happy.  "
the-two-gentlemen-of-verona-act-5-scene-4.json-line-4,"You were unhappy before I came, madam. But my coming here has made you happy.",  By thy approach thou makest me most unhappy.  
the-two-gentlemen-of-verona-act-5-scene-4.json-line-5,But your loving advances make me very unhappy.,"   [Aside]  And me, when he approacheth to your presence.  "
the-two-gentlemen-of-verona-act-5-scene-4.json-line-6,"[To herself] And when he makes those advances to you, Silvia, it makes me unhappy. ","   Had I been seized by a hungry lion,    I would have been a breakfast to the beast,    Rather than have false Proteus rescue me.    O, Heaven be judge how I love Valentine,    Whose life's as tender to me as my soul!    And full as much, for more there cannot be,    I do detest false perjured Proteus.    Therefore be gone; solicit me no more.   "
the-two-gentlemen-of-verona-act-5-scene-4.json-line-7,"If I were taken by a hungry lion, I would rather have been the beast's breakfast than have the false Proteus rescue me. Oh, Heaven may be the judge of how much I love Valentine, whose life's as precious to me as my soul! And I hate the false, lying Proteus the mostmore than words can express. Therefore, leave. Don't pursue me anymore. ","   What dangerous action, stood it next to death,    Would I not undergo for one calm look!    O, 'tis the curse in love, and still approved,    When women cannot love where they're beloved!   "
the-two-gentlemen-of-verona-act-5-scene-4.json-line-8,"I would take on any fighteven a deadly onejust for one loving glance! Oh, it's still proved true that love's curse is a woman who cannot reciprocate love. ","   When Proteus cannot love where he's beloved.    Read over Julia's heart, thy first best love,    For whose dear sake thou didst then rend thy faith    Into a thousand oaths; and all those oaths    Descended into perjury, to love me.    Thou hast no faith left now, unless thou'dst two;    And that's far worse than none;   better have none    Than plural faith which is too much by one:    Thou counterfeit to thy true friend!   "
