id,translated_dialog,og_response
richard-ii-act-1-scene-1.json-line-10,"Pale trembling coward, there I throw my gage [throws glove on the ground], abandoning here my royal bloodit's fear, not respect,  that makes you refuse to challenge me because I'm the king's cousin. If guilty fear has left you enough strength, pick it up: by that and all the code of knighthood, I'll take up arms to prove that you're guilty of all I've accused you of, or worse. ","   I take it up; and by that sword I swear    Which gently laid my knighthood on my shoulder,    I'll answer thee in any fair degree,    Or chivalrous design of knightly trial:    And when I mount, alive may I not light,    If I be traitor or unjustly fight!   "
richard-ii-act-1-scene-1.json-line-11,"I take it up; and by the sword that knighted me, I'll answer you in any fair fight: and when I mount my horse, may I not get down again alive, if I'm a traitor or fight unjustly! ",   What doth our cousin lay to Mowbray's charge?    It must be great that can inherit us    So much as of a thought of ill in him.   
richard-ii-act-1-scene-1.json-line-12,"What crime do you accuse Mowbray of, cousin? It must be very bad, if it can cause us to think any ill of him.","   Look, what I speak, my life shall prove it true;    That Mowbray hath received eight thousand nobles    In name of lendings for your highness' soldiers,    The which he hath detain'd for lewd employments,    Like a false traitor and injurious villain.    Besides I say and will in battle prove,    Or here or elsewhere to the furthest verge    That ever was survey'd by English eye,    That all the treasons for these eighteen years    Complotted and contrived in this land    Fetch from false Mowbray their first head and spring.    Further I say and further will maintain    Upon his bad life to make all this good,    That he did plot the Duke of Gloucester's death,    Suggest his soon-believing adversaries,    And consequently, like a traitor coward,    Sluiced out his innocent soul through streams of blood:    Which blood, like sacrificing Abel's, cries,    Even from the tongueless caverns of the earth,    To me for justice and rough chastisement;    And, by the glorious worth of my descent,    This arm shall do it, or this life be spent.   "
richard-ii-act-1-scene-1.json-line-13,"Whatever I speak, I'll risk my life to prove it true. Mowbray has received eight thousand gold coins as a loan to pay your highness' soldiers, which he's embezzled for his own ill ends, like a false traitor and a con man. Besides I say and will in battle proveeither here or elsewhere, in the farthest place that an Englishman ever sawthat Mowbray is responsible for all the treasonous plots devised in this land for the past eighteen years. Furthermore, I say (and further will prove by challenging him in combat) that he plotted the Duke of Gloucester's death by putting his easily-persuaded enemies up to it, and consequently, like a traitorous coward, parted the innocent soul from its resting place as the blood flowed out of his body. His blood, like Abel's, cries out to me for justice and vengeance even from the silent depths of the earth; and, by all my ancestors, I'll do it with my two hands, or I'll die instead.","  How high a pitch his resolution soars!Thomas of Norfolk, what say'st thou to this?  "
richard-ii-act-1-scene-1.json-line-14,"His determination soars to such heights! Thomas of Norfolk, how do you respond to this?","   O, let my sovereign turn away his face    And bid his ears a little while be deaf,    Till I have told this slander of his blood,    How God and good men hate so foul a liar.   "
richard-ii-act-1-scene-1.json-line-15,"Oh, I wish that my sovereign might turn away his face and be deaf for a little while, until I have told this villain how God and good men hate foul liars like him.","   Mowbray, impartial are our eyes and ears:    Were he my brother, nay, my kingdom's heir,    As he is but my father's brother's son,    Now, by my sceptre's awe, I make a vow,    Such neighbour nearness to our sacred blood    Should nothing privilege him, nor partialize    The unstooping firmness of my upright soul:    He is our subject, Mowbray; so art thou:    Free speech and fearless I to thee allow.   "
richard-ii-act-1-scene-1.json-line-16,"Mowbray, our eyes and ears are impartial. If he were my brotherno, even my son and my kingdom's heirrather than merely my father's brother's son, I vow by the power of my sword that such nearness to our sacred family's blood would not make me more likely to favor him, or compromise my judgment. He is our subject, Mowbray, and so are you. So I allow you to speak freely and fearlessly as well. ","   Then, Bolingbroke, as low as to thy heart,    Through the false passage of thy throat, thou liest.    Three parts of that receipt I had for Calais    Disbursed I duly to his highness' soldiers;    The other part reserved I by consent,    For that my sovereign liege was in my debt    Upon remainder of a dear account,    Since last I went to France to fetch his queen:    Now swallow down that lie.     For Gloucester's death,    I slew him not; but to my own disgrace    Neglected my sworn duty in that case.    For you, my noble Lord of Lancaster,    The honourable father to my foe    Once did I lay an ambush for your life,    A trespass that doth vex my grieved soul    But ere I last received the sacrament    I did confess it, and exactly begg'd    Your grace's pardon, and I hope I had it.    This is my fault: as for the rest appeall'd,    It issues from the rancour of a villain,    A recreant and most degenerate traitor    Which in myself I boldly will defend;    And interchangeably hurl down my gage    Upon this overweening traitor's foot,    To prove myself a loyal gentleman    Even in the best blood chamber'd in his bosom.    In haste whereof, most heartily I pray    Your highness to assign our trial day.   "
richard-ii-act-1-scene-1.json-line-17,"Then, Bolingbroke, I say that you lie from your heart through your throat. I paid three-fourths of the money I had for Calais to his highness' soldiers; the rest was given to me by prior agreement, since the king owed me money for my expenses when I last went to France to fetch his queen: so take back that lie. As for Gloucester's death, I didn't kill him; although I admit I let down my sworn duty in that case.  As for you, my noble Lord of Lancaster, the honorable father to my enemy, I once tried to kill you, an offense that now grieves my soul greatly. But before I last received the sacrament, I confessed it and begged your grace's pardon, and I hope I had it. These are my crimes: as for the rest accused against me, it comes from the malice of a villain, a cowardly and violent traitorwhich I'll prove with my own strength, and throw down my gage upon this proud traitor's foot, to prove myself a loyal gentleman, even in the chamber of his body where all his ""noble"" blood flows. So I eagerly beg your highness to set a day for our duel. ","   Wrath-kindled gentlemen, be ruled by me;    Let's purge this choler without letting blood:    This we prescribe, though no physician;    Deep malice makes too deep incision;    Forget, forgive; conclude and be agreed;    Our doctors say this is no month to bleed.    Good uncle, let this end where it begun;    We'll calm the Duke of Norfolk, you your son.   "
richard-ii-act-1-scene-1.json-line-18,"Angry gentlemen, obey my commands: let's purge this anger from your bodies without letting blood. This we prescribe, though we're no doctor; your deep rage will cut too deeply. Forget, forgive, find a way to get along. Our doctors say this is no time to bleed. [To John of Gaunt] Good uncle, let this end where it began; we'll calm the Duke of Norfolk, and you will calm your son.","  To be a make-peace shall become my age:Throw down, my son, the Duke of Norfolk's gage.  "
richard-ii-act-1-scene-1.json-line-19,"To be a peacemaker is a fitting role for me, at my age: my son, throw down the Duke of Norfolk's gage. ","  And, Norfolk, throw down his.  "
richard-ii-act-1-scene-1.json-line-20,"And, Norfolk, throw down his.","  When, Harry, when?Obedience bids I should not bid again.  "
richard-ii-act-1-scene-1.json-line-21,"Harry, when will you do what I command? If you were an obedient son, I wouldn't need to ask again. ","  Norfolk, throw down, we bid; there is no boot.  "
richard-ii-act-1-scene-1.json-line-22,"Norfolk, throw down, we command you; there's no point refusing. ","   Myself I throw, dread sovereign, at thy foot.    My life thou shalt command, but not my shame:    The one my duty owes; but my fair name,    Despite of death that lives upon my grave,    To dark dishonour's use thou shalt not have.    I am disgraced, impeach'd and baffled here,    Pierced to the soul with slander's venom'd spear,    The which no balm can cure but his heart-blood    Which breathed this poison.   "
richard-ii-act-1-scene-1.json-line-23,"My king, I throw myself at your feet. You have power over my life, but not my honor: it's my duty to obey you, but my good name, even if you take my life, will not be dishonored by you in death. I am disgraced, insulted, and slandered here, my soul pierced with the venomous spear of lies, which no medicine can cure except the blood of the man who has poisoned me. ",  Rage must be withstood:Give me his gage: lions make leopards tame.  
richard-ii-act-1-scene-1.json-line-24,Control your rage; give me his gage. Lions can tame leopards after all.,"   Yea, but not change his spots: take but my shame.    And I resign my gage.   My dear dear lord,    The purest treasure mortal times afford    Is spotless reputation: that away,    Men are but gilded loam or painted clay.    A jewel in a ten-times-barr'd-up chest    Is a bold spirit in a loyal breast.    Mine honour is my life; both grow in one:    Take honour from me, and my life is done:    Then, dear my liege, mine honour let me try;    In that I live and for that will I die.   "
richard-ii-act-1-scene-1.json-line-25,"Yes, but the leopard won't change its spots: to take that gage from me is to take my honor. My dear dear lord, the purest treasure of our lives is spotless reputation: without that, men are just painted clay and gilded dust. A brave spirit in a loyal person is like a jewel in a chest protected by ten locks. My honor is my life; both grow together. If you take my honor from me, my life is done. Then, my dear liege, let me prove my integrity in combat: I live for my honor and will die for it.","  Cousin, throw up your gage; do you begin.  "
richard-ii-act-1-scene-1.json-line-26,"Cousin, put down your gage. Don't you start as well","   O, God defend my soul from such deep sin!    Shall I seem crest-fall'n in my father's sight?    Or with pale beggar-fear impeach my height    Before this out-dared dastard?   Ere my tongue    Shall wound my honour with such feeble wrong,    Or sound so base a parle, my teeth shall tear    The slavish motive of recanting fear,    And spit it bleeding in his high disgrace,    Where shame doth harbour, even in Mowbray's face.   "
richard-ii-act-1-scene-1.json-line-27,"Oh god, defend my soul from such deep sin! Shall I seem humbled in my father's sight? Or disgrace my high rank and look like a fearful beggar before this coward? Before I lose my honor by saying those shameful words, I would bite out my tongue and spit it in Mowbray's face.","   We were not born to sue, but to command;    Which since we cannot do to make you friends,    Be ready, as your lives shall answer it,    At Coventry, upon Saint Lambert's day:    There shall your swords and lances arbitrate    The swelling difference of your settled hate:    Since we can not atone you, we shall see    Justice design the victor's chivalry.    Lord marshal, command our officers at arms    Be ready to direct these home alarms.   "
richard-ii-act-1-scene-2.json-line-0,"Oh, the part of me that shared Woodstock's blood makes me long for revenge on his butchers even more than your cries of pain! But since the power to take vengeance lies in the hands of the person who's responsible (and we have no hope of getting revenge on him), we have to take it up with heaven, which, when the time comes, will make everything right again.  ","   Finds brotherhood in thee no sharper spur?    Hath love in thy old blood no living fire?    Edward's seven sons, whereof thyself art one,    Were as seven vials of his sacred blood,    Or seven fair branches springing from one root:    Some of those seven are dried by nature's course,    Some of those branches by the Destinies cut;    But Thomas, my dear lord, my life, my Gloucester,    One vial full of Edward's sacred blood,    One flourishing branch of his most royal root,    Is crack'd, and all the precious liquor spilt,    Is hack'd down, and his summer leaves all faded,    By envy's hand and murder's bloody axe.    Ah, Gaunt, his blood was thine! that bed, that womb,    That metal, that self-mould, that fashion'd thee    Made him a man   ; and though thou livest and breathest,    Yet art thou slain in him: thou dost consent    In some large measure to thy father's death,    In that thou seest thy wretched brother die,    Who was the model of thy father's life.    Call it not patience, Gaunt; it is despair:    In suffering thus thy brother to be slaughter'd,    Thou showest the naked pathway to thy life,    Teaching stern murder how to butcher thee:    That which in mean men we intitle patience    Is pale cold cowardice in noble breasts.    What shall I say? to safeguard thine own life,    The best way is to venge my Gloucester's death.   "
richard-ii-act-1-scene-2.json-line-1,"Don't you have anything more to say? He was your brotheris there any fire left in your old blood? You're one of Edward's seven sons: those sons were like seven vials of his blood or seven branches springing from one root. Some of these seven died naturally, some by fate; but Thomas, my dear lord, my life, my Gloucester, one vial full of Edward's sacred blood, one fine branch of the royal root, is broken and all the precious liquid spilled, hacked down and his summer leaves all faded by the hand of envy and the bloody ax of murder. Ah, Gaunt, his blood was yours! You were born from the same blood, the same womb; the same metal that molded you made him a man too! And although you live and breathe, you are dead in him. You have allowed your father's death, by seeing your poor brother die, who so strongly resembled his father. Don't fool yourself by saying this is patience, Gaunt: it's despair. In allowing your brother to be slaughtered, you've shown them how to kill you: what in poor men we call patience is just cold cowardice in noblemen. What more can I say? The best way to save yourself is to avenge my Gloucester's death. ","   God's is the quarrel; for God's substitute,    His deputy anointed in His sight,    Hath caused his death:   the which if wrongfully,    Let heaven revenge; for I may never lift    An angry arm against His minister.   "
richard-ii-act-1-scene-2.json-line-2,"This is God's fight; for God's substitute, His deputy anointed in His sight, has caused his death. If it was wrong, let heaven take revenge; for I will never lift an angry arm against His minister, the king. ","  Where then, alas, may I complain myself?  "
richard-ii-act-1-scene-2.json-line-3,"Where then can I go for help, if not to you? ","  To God, the widow's champion and defence.  "
richard-ii-act-1-scene-2.json-line-4,"To God, the champion and defender of widows. ","   Why, then, I will. Farewell, old Gaunt.    Thou goest to Coventry, there to behold    Our cousin Hereford and fell Mowbray fight:    O, sit my husband's wrongs on Hereford's spear,    That it may enter butcher Mowbray's breast!    Or, if misfortune miss the first career,    Be Mowbray's sins so heavy in his bosom,    They may break his foaming courser's back,    And throw the rider headlong in the lists,    A caitiff recreant to my cousin Hereford!    Farewell, old Gaunt: thy sometimes brother's wife    With her companion grief must end her life.   "
richard-ii-act-1-scene-2.json-line-5,"Why, then, I will. Goodbye, old Gaunt. You go to Coventry to see our cousin Hereford and that evil Mowbray fight: oh, may Hereford's spear avenge my husband by stabbing Mowbray! Or, if he's unlucky enough to miss, I hope Mowbray's sins sit so heavy in his heart that his horse's back breaks and throws its rider to the ground, so that he becomes my cousin Hereford's wretched prisoner. Goodbye, old Gaunt: your dead brother's wife must end her life with grief, her only companion. ","  Sister, farewell; I must to Coventry:As much good stay with thee as go with me!  "
richard-ii-act-1-scene-2.json-line-6,"Goodbye, sister; I must go to Coventry: I wish us both good fortune!","   Yet one word more: grief boundeth where it falls,    Not with the empty hollowness, but weight:    I take my leave before I have begun,    For sorrow ends not when it seemeth done.    Commend me to thy brother, Edmund York.    Lo, this is all:nay, yet depart not so;    Though this be all, do not so quickly go;    I shall remember more.   Bid himah, what?    With all good speed at Plashy visit me.    Alack, and what shall good old York there see    But empty lodgings and unfurnish'd walls,    Unpeopled offices, untrodden stones?    And what hear there for welcome but my groans?    Therefore commend me; let him not come there,    To seek out sorrow that dwells every where.    Desolate, desolate, will I hence and die:    The last leave of thee takes my weeping eye.   "
richard-ii-act-1-scene-3.json-line-0,"My Lord Aumerle, is Harry Hereford ready for battle? ","  Yea, at all points; and longs to enter in.  "
richard-ii-act-1-scene-3.json-line-1,"Yes, entirely, he's eager to get on the battlefield. ","  The Duke of Norfolk, sprightfully and bold,Stays but the summons of the appellant's trumpet.  "
richard-ii-act-1-scene-3.json-line-2,"The Duke of Norfolk, filled with rage, is awaiting the sound of the trumpet to summon him to battle.","  Why, then, the champions are prepared, and stayFor nothing but his majesty's approach.  "
richard-ii-act-1-scene-3.json-line-3,"Why, then, the champions are prepared, so we're just waiting for his majesty.","   Marshal, demand of yonder champion    The cause of his arrival here in arms:    Ask him his name and orderly proceed    To swear him in the justice of his cause.   "
richard-ii-act-1-scene-3.json-line-4,"Marshal, ask that champion why he's come here bearing arms: have him state his name and swear that his cause is just. ","   In God's name and the king's, say who thou art    And why thou comest thus knightly clad in arms,    Against what man thou comest, and what thy quarrel:    Speak truly, on thy knighthood and thy oath;    As so defend thee heaven and thy valour!   "
richard-ii-act-1-scene-3.json-line-5,"In the name of God and the king, say who you are and why you come wearing knight's armor, who you're fighting against, and why. Speak truthfully, by your knighthood and your pledge of loyalty. Heaven help you to defend your honor and bravery! ","   My name is Thomas Mowbray, Duke of Norfolk;    Who hither come engaged by my oath    Which God defend a knight should violate!    Both to defend my loyalty and truth    To God, my king and my succeeding issue,    Against the Duke of Hereford that appeals me    And, by the grace of God and this mine arm,    To prove him, in defending of myself,    A traitor to my God, my king, and me:    And as I truly fight, defend me heaven!   "
richard-ii-act-1-scene-3.json-line-6,"My name is Thomas Mowbray, Duke of Norfolk. I come here because I made a promisethat God forbid a knight should violate!to defend both my loyalty and truth to God, my king, and my children, against the Duke of Hereford who accuses me. And, by the grace of God and the strength of my own bare hands, I'll prove him (by defending myself) to be a traitor to my God, my king, and to me. And as long as I fight honestly, I call on God in heaven to defend me! ","   Marshal, ask yonder knight in arms,    Both who he is and why he cometh hither    Thus plated in habiliments of war,    And formally, according to our law,    Depose him in the justice of his cause.   "
richard-ii-act-1-scene-3.json-line-7,"Marshal, ask that knight in arms both who he is and why he comes here dressed for battle. And formally, according to our law, ask him to explain why he thinks his accusation is justified.","   What is thy name?   and wherefore comest thou hither,    Before King Richard in his royal lists?    Against whom comest thou? and what's thy quarrel?    Speak like a true knight, so defend thee heaven!   "
richard-ii-act-1-scene-3.json-line-8,"What is your name? And why do you come here before King Richard in his royal lists? Whom are you here to oppose? And what's your argument? Speak like a true knight, so help you God!","   Harry of Hereford, Lancaster and Derby    Am I;   who ready here do stand in arms,    To prove, by God's grace and my body's valour,    In lists, on Thomas Mowbray, Duke of Norfolk,    That he is a traitor, foul and dangerous,    To God of heaven, King Richard and to me;    And as I truly fight, defend me heaven!   "
richard-ii-act-1-scene-3.json-line-9,"I am Harry of Hereford, Lancaster, and Derby. I stand here ready in my armor to prove, by God's grace and my bravery on the field, that Thomas Mowbray, Duke of Norfolk, is a foul and dangerous traitor to God, King Richard, and to me. And as long as I fight honestly, I call on God in heaven to defend me! ","   On pain of death, no person be so bold    Or daring-hardy as to touch the lists,    Except the marshal and such officers    Appointed to direct these fair designs.   "
richard-ii-act-1-scene-3.json-line-10,"On pain of death, no one should be so bold as to touch the king's lists except the marshal and the officers in charge. ","   Lord marshal, let me kiss my sovereign's hand,    And bow my knee before his majesty:    For Mowbray and myself are like two men    That vow a long and weary pilgrimage;    Then let us take a ceremonious leave    And loving farewell of our several friends.   "
richard-ii-act-1-scene-3.json-line-11,"Lord marshal, let me kiss my sovereign's hand and bow my knee before his majesty. Mowbray and I are like two men about to go on a long and tiring  pilgrimage,  so let us say a loving goodbye to our friends. ","  The appellant in all duty greets your highness,And craves to kiss your hand and take his leave.  "
richard-ii-act-1-scene-3.json-line-12,"The accuser greets your highness with all loyalty and respect, desiring to kiss your hand and say goodbye. ","   We will descend and fold him in our arms.    Cousin of Hereford, as thy cause is right,    So be thy fortune in this royal fight!    Farewell, my blood; which if to-day thou shed,    Lament we may, but not revenge thee dead.   "
richard-ii-act-1-scene-3.json-line-13,"We will descend and embrace him. Cousin of Hereford, if your cause is just, may you be victorious in this royal fight! Farewell, my blood;  if that blood is shed today, we'll lament it, but we won't take revenge. ","   O let no noble eye profane a tear    For me, if I be gored with Mowbray's spear:    As confident as is the falcon's flight    Against a bird, do I with Mowbray fight.    My loving lord, I take my leave of you;    Of you, my noble cousin, Lord Aumerle;    Not sick, although I have to do with death,    But lusty, young, and cheerly drawing breath.    Lo, as at English feasts, so I regret    The daintiest last, to make the end most sweet:    O thou, the earthly author of my blood,    Whose youthful spirit, in me regenerate,    Doth with a twofold vigour lift me up    To reach at victory above my head,    Add proof unto mine armour with thy prayers;    And with thy blessings steel my lance's point,    That it may enter Mowbray's waxen coat,    And furnish new the name of John a Gaunt,    Even in the lusty havior of his son.   "
richard-ii-act-1-scene-3.json-line-14,"Oh, please let me not cry if Mowbray stabs me. I'll fight with him as confident as a falcon against a defenseless little bird. My loving lord, I say goodbye to you and to my noble cousin, Lord Aumerle. I may die, but I'm not sick. No, I'm young, vigorous, and still cheerfully drawing breath. And just as I leave the best for last at the dinner table, so do I turn to you, father, whose youthful spirit lives on in me and gives me strength in the fight to come. With your blessings on my lance, may it defeat Mowbray and add new glory to the name of John of Gaunt by the deeds of his son. ","   God in thy good cause make thee prosperous!    Be swift like lightning in the execution;    And let thy blows, doubly redoubled,    Fall like amazing thunder on the casque    Of thy adverse pernicious enemy:    Rouse up thy youthful blood, be valiant and live.   "
richard-ii-act-1-scene-3.json-line-15,"May God make you prosperous in your good cause! Be swift like lightning in the fight, and let your blows fall like thunder on your evil enemy. Use your youthful strength: be brave and survive. ",  Mine innocency and Saint George to thrive!  
richard-ii-act-1-scene-3.json-line-16,Let Saint George and my innocence make me successful!,"   However God or fortune cast my lot,    There lives or dies, true to King Richard's throne,    A loyal, just and upright gentleman:    Never did captive with a freer heart    Cast off his chains of bondage and embrace    His golden uncontroll'd enfranchisement,    More than my dancing soul doth celebrate    This feast of battle with mine adversary.    Most mighty liege, and my companion peers,    Take from my mouth the wish of happy years:    As gentle and as jocund as to jest    Go I to fight: truth hath a quiet breast.   "
richard-ii-act-1-scene-3.json-line-17,"Whichever way this goes, I live or die a loyal, just, and honest gentleman true to King Richard's throne. A captive never escaped slavery with more happiness than my dancing soul feels at the prospect of doing battle with my enemy.  Most mighty liege, and my fellow nobles, I wish you all many happy years: I go to fight as peacefully and happily as if I were just heading out to play a game, for honesty sets the heart at ease.","  Farewell, my lord: securely I espyVirtue with valour couched in thine eye.Order the trial, marshal, and begin.  "
richard-ii-act-1-scene-3.json-line-18,"Goodbye, my lord: I see bravery and virtue in your eyes. Order the fight, marshal, and begin.","  Harry of Hereford, Lancaster and Derby,Receive thy lance; and God defend the right!  "
richard-ii-act-1-scene-3.json-line-19,"Harry of Hereford, Lancaster and Derby, take your weapons, and may God defend whichever of you is truly innocent!","  Strong as a tower in hope, I cry amen.  "
richard-ii-act-1-scene-3.json-line-20,"Strong as a tower in my hopes, I cry out ""amen.""","  Go bear this lance to Thomas, Duke of Norfolk.  "
richard-ii-act-1-scene-3.json-line-21,"Go take this lance to Thomas, Duke of Norfolk.","   Harry of Hereford, Lancaster and Derby,    Stands here for God, his sovereign and himself,    On pain to be found false and recreant,    To prove the Duke of Norfolk, Thomas Mowbray,    A traitor to his God, his king and him;    And dares him to set forward to the fight.   "
richard-ii-act-1-scene-3.json-line-22,"Harry of Hereford, Lancaster and Derby, stands here for God, his sovereign and himself, to prove the Duke of Norfolk, Thomas Mowbray, a traitor to his God, his king and him, and if not to prove himself a false liar: he challenges Mowbray to fight. ","   Here standeth Thomas Mowbray, Duke of Norfolk,    On pain to be found false and recreant,    Both to defend himself and to approve    Henry of Hereford, Lancaster, and Derby,    To God, his sovereign and to him disloyal;    Courageously and with a free desire    Attending but the signal to begin.   "
richard-ii-act-1-scene-3.json-line-23,"Here stands Thomas Mowbray, Duke of Norfolk, both to defend himself and to prove Henry of Hereford, Lancaster, and Derby, disloyal to God, his sovereign and to him, and if not to prove himself a false liar: courageously and eagerly, he waits for the signal to begin.","  Sound, trumpets; and set forward, combatants.  "
richard-ii-act-1-scene-3.json-line-24,"Sound the trumpets, and combatants, come forward.","  Stay, the king hath thrown his warder down.  "
richard-ii-act-1-scene-3.json-line-25,Stop! The king has thrown down his warder.,"   Let them lay by their helmets and their spears,    And both return back to their chairs again:    Withdraw with us: and let the trumpets sound    While we return these dukes what we decree.   "
richard-ii-act-1-scene-3.json-line-26,"Let them both set down their helmets and their spears, return back to their chairs again, and come inside with us. And sound the trumpets while we tell the dukes what we've decided. ","   Draw near,    And list what with our council we have done.    For that our kingdom's earth should not be soil'd    With that dear blood which it hath fostered;    And for our eyes do hate the dire aspect    Of civil wounds plough'd up with neighbours' sword;    And for we think the eagle-winged pride    Of sky-aspiring and ambitious thoughts,    With rival-hating envy, set on you    To wake our peace,   which in our country's cradle    Draws the sweet infant breath of gentle sleep;    Which so roused up with boisterous untuned drums,    With harsh resounding trumpets' dreadful bray,    And grating shock of wrathful iron arms,    Might from our quiet confines fright fair peace    And make us wade even in our kindred's blood,    Therefore, we banish you our territories:    You, cousin Hereford, upon pain of life,    Till twice five summers have enrich'd our fields    Shall not regreet our fair dominions,    But tread the stranger paths of banishment.   "
richard-ii-act-1-scene-3.json-line-27,"Come close to me, and hear what we've decided to do after consulting with our advisers. So that our kingdom's ground should not be soiled with the blood of its own people, because our eyes hate the sight of civil war between our subjects, and because we think it was your pride and ambition that made you disturb our country's peace, which had been ""sleeping"" undisturbed like a baby until you woke it with your trumpets and drums of war, frightening peace away and leaving us to wade through the blood of our own family members. We banish you from our territories. You, cousin Hereford, upon pain of death, shall not come to our fair England again for ten years, and instead will walk the unfamiliar paths of banishment.","   Your will be done:   this must my comfort be,    Sun that warms you here shall shine on me;    And those his golden beams to you here lent    Shall point on me and gild my banishment.   "
richard-ii-act-1-scene-3.json-line-28,"I must obey your will. My comfort is that the sun that warms you here shall shine on me, and the golden beams that look down on you here will also make my banishment more bearable. ","   Norfolk, for thee remains a heavier doom,    Which I with some unwillingness pronounce:    The sly slow hours shall not determinate    The dateless limit of thy dear exile;    The hopeless word of 'never to return'    Breathe I against thee, upon pain of life.   "
