id,translated_dialog,og_response
romeo-and-juliet-act-1-scene-1.json-line-41,"What, have you drawn your sword to fight with servants? Turn around, Benvolio, and see the man who will kill you.","  I do but keep the peace. Put up thy sword,Or manage it to part these men with me.  "
romeo-and-juliet-act-1-scene-1.json-line-42,"Im just trying to keep the peace. Put away your sword, or else use it to help me stop this fighting.","  What, drawn, and talk of peace? I hate the word,As I hate hell, all Montagues, and thee.Have at thee, coward!  "
romeo-and-juliet-act-1-scene-1.json-line-43,"You hold your sword drawn out, and say peace? I hate that word, just as I hate hell, all Montagues, and you. Now let's fight, you coward!","  Clubs, bills, and partisans! Strike! Beat them down!Down with the Capulets! Down with the Montagues!  "
romeo-and-juliet-act-1-scene-1.json-line-44,"Beat them down with your clubs, spears, and axes. Hit them! Down with the Capulets! Down with the Montagues!","  What noise is this? Give me my long sword, ho!  "
romeo-and-juliet-act-1-scene-1.json-line-45,What is this noise? Give me my long sword. Now!,"  A crutch, a crutch! Why call you for a sword?  "
romeo-and-juliet-act-1-scene-1.json-line-46,You need a crutch! Why are you calling for a sword?,"  My sword, I say! Old Montague is come,And flourishes his blade in spite of me.  "
romeo-and-juliet-act-1-scene-1.json-line-47,"Give me my sword, I said! Old Montague has arrived, and hes waving his sword just to spite me.",  Thou villain Capulet! Hold me not. Let me go.  
romeo-and-juliet-act-1-scene-1.json-line-48,"You are a villain, Capulet! [LADY MONTAGUE grabs his arm] Let go of me. Dont stop me.",  Thou shalt not stir one foot to seek a foe.  
romeo-and-juliet-act-1-scene-1.json-line-49,Youre not taking one step to try to fight an enemy.,"   Rebellious subjects, enemies to peace,    Profaners of this neighbor-stainèd steel!    Will they not hear?   What, ho! You men, you beasts,    That quench the fire of your pernicious rage    With purple fountains issuing from your veins,    On pain of torture, from those bloody hands    Throw your mistempered weapons to the ground,    And hear the sentence of your movèd prince.    Three civil brawls, bred of an airy word,    By thee, old Capulet, and Montague,    Have thrice disturbed the quiet of our streets    And made Veronas ancient Citizens    Cast by their grave-beseeming ornaments,    To wield old partisans in hands as old,    Cankered with peace, to part your cankered hate.    If ever you disturb our streets again,    Your lives shall pay the forfeit of the peace.    For this time, all the rest depart away.    You, Capulet, shall go along with me,    And, Montague, come you this afternoon    To know our farther pleasure in this case,    To old Free-town, our common judgment-place.    Once more, on pain of death, all men depart.   "
romeo-and-juliet-act-1-scene-1.json-line-50,"You rebels and enemies of the peace, who curse your own weapons by turning them on your neighbors. ","  Who set this ancient quarrel new abroach? Speak, nephew. Were you by when it began?  "
romeo-and-juliet-act-1-scene-1.json-line-51,"Who stirred this old feud up again? Tell me, nephew. Were you around when the fight began?","   Here were the servants of your adversary,    And yours, close fighting ere I did approach.    I drew to part them.   In the instant came    The fiery Tybalt, with his sword prepared,    Which, as he breathed defiance to my ears,    He swung about his head and cut the winds,    Who, nothing hurt withal, hissed him in scorn.    While we were interchanging thrusts and blows,    Came more and more and fought on part and part,    Till the Prince came, who parted either part.   "
romeo-and-juliet-act-1-scene-1.json-line-52,"Your servants were fighting Capulet's servants when I arrived. I drew my sword to try to stop them. Just then, the reckless Tybalt showed up with his sword drawn. He taunted me while swinging his sword through the air, which made a hissing sound. As we fought, more and more Capulets and Montagues showed up to join the battle. Finally, the Prince came and stopped the fighting.","  Oh, where is Romeo? Saw you him today?Right glad I am he was not at this fray.  "
romeo-and-juliet-act-1-scene-1.json-line-53,"Oh, wheres Romeo? Have you seen him at all today? Im happy he wasnt around for this fight.","   Madam, an hour before the worshipped sun    Peered forth the golden window of the east,    A troubled mind drove me to walk abroad,    Where, underneath the grove of sycamore    That westward rooteth from this city side,    So early walking did I see your son.    Towards him I made, but he was ware of me    And stole into the covert of the wood.    I, measuring his affections by my own,    Which then most sought where most might not be found,    Being one too many by my weary self,    Pursued my humor not pursuing his,    And gladly shunned who gladly fled from me.   "
romeo-and-juliet-act-1-scene-1.json-line-54,"Madam, my mind was troubled this morning, so an hour before dawn I went out for a walk. As I walked, I saw your son beneath the sycamore grove that grows near the western edge of the city. I walked toward him, but he noticed me and ran and hid in the woods. I assumed that he must be feeling the same way I was, and was looking for a place where he wouldn't be found. So I continued on, following my own inclination to not pursue Romeo and ask him what was on his mind. I was happy to leave Romeo alone as he fled from me. Besides, I was feeling so weary of company that even being with myself was being with one too many people.","   Many a morning hath he there been seen,    With tears augmenting the fresh mornings dew,    Adding to clouds more clouds with his deep sighs.    But all so soon as the all-cheering sun    Should in the farthest east begin to draw    The shady curtains from Auroras bed,    Away from light steals home my heavy son,    And private in his chamber pens himself,    Shuts up his windows, locks fair daylight out,    And makes himself an artificial night.    Black and portentous must this humor prove    Unless good counsel may the cause remove.   "
romeo-and-juliet-act-1-scene-1.json-line-55,"Hes been seen at that spot on many mornings, his tears adding to the morning dew and his deep sighs thickening the clouds in the sky. Then, as soon as the happy sun begins to dawn, my unhappy son comes home in order to hide from the light. He keeps to himself in his bedroom, shutting his windows to keep out the daylight so that he can sit in an artificial night. His bad mood is likely to have a bad result, unless someone can give him good advice and remove the cause of his sadness. ","  My noble uncle, do you know the cause?  "
romeo-and-juliet-act-1-scene-1.json-line-56,"My noble uncle, do you know whats causing his mood?",  I neither know it nor can learn of him.  
romeo-and-juliet-act-1-scene-1.json-line-57,I dont know. And he refuses to tell me.,  Have you importuned him by any means?  
romeo-and-juliet-act-1-scene-1.json-line-58,Have you done everything possible to get him to explain?,"   Both by myself and many other friends.    But he, his own affections counselor,    Is to himselfI will not say how true,    But to himself so secret and so close,    So far from sounding and discovery,    As is the bud bit with an envious worm,    Ere he can spread his sweet leaves to the air,    Or dedicate his beauty to the same.    Could we but learn from whence his sorrows grow.    We would as willingly give cure as know.   "
romeo-and-juliet-act-1-scene-1.json-line-59,"I and many of our friends have tried to speak with him. But he insists on sharing his thoughts only with himself, though I dont know how good the advice is that hes giving himself. He keeps his secrets so completely that hes like a flower bud that cant open to the air or sun, because its been poisoned from within by the bite of a worm. If we could just find out the cause of his sadness, wed try to help him as eagerly as we have tried to figure out why he feels sad.","  See, where he comes. So please you, step aside.Ill know his grievance or be much denied.  "
romeo-and-juliet-act-1-scene-1.json-line-60,"Here he comes. If you don't mind, please leave us alone. Ill make him either tell me whats wrong, or else he'll just decline to tell me over and over again.","  I would thou wert so happy by thy stayTo hear true shrift.Come, madam, lets away.  "
romeo-and-juliet-act-1-scene-1.json-line-61,"I hope you're lucky enough to hear the true story. Come on, madam, lets go.","  Good morrow, cousin.  "
romeo-and-juliet-act-1-scene-1.json-line-62,"Good morning, cousin.",  Is the day so young?  
romeo-and-juliet-act-1-scene-1.json-line-63,Is it still that early?,  But new struck nine.  
romeo-and-juliet-act-1-scene-1.json-line-64,The clock has just barely struck nine.,  Ay me! Sad hours seem long.Was that my father that went hence so fast?  
romeo-and-juliet-act-1-scene-1.json-line-65,"Oh, my! Time goes by slowly when youre sad. Was that my father who just rushed away?",  It was. What sadness lengthens Romeos hours?  
romeo-and-juliet-act-1-scene-1.json-line-66,It was. What sadness is making Romeo's hours so long?,"  Not having that which, having, makes them short.  "
romeo-and-juliet-act-1-scene-1.json-line-67,Lacking the thing which would make the hours short if I had it.,  In love?  
romeo-and-juliet-act-1-scene-1.json-line-68,Are you in love?,  Out.  
romeo-and-juliet-act-1-scene-1.json-line-69,Out.,  Of love?  
romeo-and-juliet-act-1-scene-1.json-line-70,So youre not in love?,"  Out of her favor, where I am in love.  "
romeo-and-juliet-act-1-scene-1.json-line-71,I am in love. But the one I love does not love me back.,"  Alas, that love, so gentle in his view,Should be so tyrannous and rough in proof!  "
romeo-and-juliet-act-1-scene-1.json-line-72,"Oh, it is sad how love, which in theory seems like such a gentle thing, should in actual experience be so rough!","   Alas, that love, whose view is muffled still,    Should, without eyes, see pathways to his will!    Where shall we dine?   O me! What fray was here?    Yet tell me not, for I have heard it all.    Heres much to do with hate but more with love.    Why then, O brawling love, O loving hate,    O anything of nothing first created!    O heavy lightness, serious vanity,    Misshapen chaos of well-seeming forms!    Feather of lead, bright smoke, cold fire, sick health,    Still-waking sleep, that is not what it is!    This love feel I, that feel no love in this.    Dost thou not laugh?   "
romeo-and-juliet-act-1-scene-1.json-line-73,"How can love, which is supposed to be blind, force you to be able to do what it wants? Where should we eat? [Noticing blood] Oh my goodness, what fighting happened here? No, dont tell me. I already know: it was something that had a lot to do with hate, but even more to do with love. Oh, fighting love! Oh, loving hate! Oh, love that originates from nothing! Oh heavy lightness! Serious frivolity! Beautiful shapes smashed together to create an ugly chaos! Love is like heavy feathers, bright smoke, cold fire, sick health, waking sleep, the opposite of what it is! Thats the love I feel, since no one loves me in return. Are you laughing?","  No, coz, I rather weep.  "
romeo-and-juliet-act-1-scene-1.json-line-74,"No, cousinI'm crying instead..","  Good heart, at what?  "
romeo-and-juliet-act-1-scene-1.json-line-75,"But why, my good man?",  At thy good hearts oppression.  
romeo-and-juliet-act-1-scene-1.json-line-76,Because of the way love has oppressed your heart.,"   Why, such is loves transgression.    Griefs of mine own lie heavy in my breast,    Which thou wilt propagate, to have it pressed    With more of thine.   This love that thou hast shown    Doth add more grief to too much of mine own.    Love is a smoke raised with the fume of sighs;    Being purged, a fire sparkling in lovers eyes;    Being vexed, a sea nourished with loving tears.    What is it else? A madness most discreet,    A choking gall, and a preserving sweet.    Farewell, my coz.   "
romeo-and-juliet-act-1-scene-1.json-line-77,"Thats how it it goes with love. My own sadness is a heavy weight on my chest, and now youre going to add your own sadness to mine. The love you are showing me is only increasing my grief. Love is like a smoke made out of the sighs of lovers. When the smoke clears, love is a fire burning in the lovers' eyes. But if that love is thwarted, then it is a sea made out of lovers' tears. What else is love? A wise madness. A sweet candy that makes you choke. Goodbye, my cousin.","  Soft! I will go along.And if you leave me so, you do me wrong.  "
romeo-and-juliet-act-1-scene-1.json-line-78,"Wait! Ill come with you. If you leave me behind, youll be insulting me.","  Tut, I have lost myself. I am not here.This is not Romeo. Hes some other where.  "
romeo-and-juliet-act-1-scene-1.json-line-79,"Oh, Im not acting like myself. Its as if Im not even here. This is not Romeo, hes somewhere else.","  Tell me in sadness, who is that you love.  "
romeo-and-juliet-act-1-scene-1.json-line-80,"Tell me, seriously, who is the one you love?","  What, shall I groan and tell thee?  "
romeo-and-juliet-act-1-scene-1.json-line-81,What? Should I cry out the name in a groan of sadness?,"  Groan! Why, no. But sadly, tell me who.  "
romeo-and-juliet-act-1-scene-1.json-line-82,"Groan?! Why, of course not. Just tell me who it is.","  A sick man in sadness makes his will,A word ill urged to one that is so ill. In sadness, cousin, I do love a woman.  "
romeo-and-juliet-act-1-scene-1.json-line-83,"You wouldnt ask a sick man to seriously write out his willit would only make him feel worse. Seriously, cousin, I do love a woman.",  I aimed so near when I supposed you loved.  
romeo-and-juliet-act-1-scene-1.json-line-84,I figured that out when I guessed you were in love.,  A right good markman! And shes fair I love.  
romeo-and-juliet-act-1-scene-1.json-line-85,Then you have good aim! And the woman I love is beautiful.,"  A right fair mark, fair coz, is soonest hit.  "
romeo-and-juliet-act-1-scene-1.json-line-86,"My dear cousin, a beautiful target is usually the one that is hit fastest.","   Well, in that hit you miss. Shell not be hit    With Cupids arrow. She hath Dians wit.    And, in strong proof of chastity well armed    From loves weak childish bow, she lives uncharmed.    She will not stay the siege of loving terms,    Nor bide th encounter of assailing eyes,    Nor ope her lap to saint-seducing gold.    Oh, she is rich in beauty, only poor    That when she dies, with beauty dies her store.   "
romeo-and-juliet-act-1-scene-1.json-line-87,"Well, now you missed the target. She wont be hit by Cupids arrow. Shes like Diana, protected by the armor of chastity. She is immune to the weak and childish arrows of love. She ignores words of love, refuses to even let you look at her with loving eyes, or open her lap to receive golden gifts that would even tempt a saint. Oh, shes rich in beauty. But shes also poor, because when she dies her beauty will die along with her.",  Then she hath sworn that she will still live chaste?  
romeo-and-juliet-act-1-scene-1.json-line-88,So shes sworn to live her life a virgin?,"   She hath, and in that sparing makes huge waste,    For beauty, starved with her severity,    Cuts beauty off from all posterity.    She is too fair, too wise, wisely too fair,    To merit bliss by making me despair.    She hath forsworn to love, and in that vow    Do I live dead that live to tell it now.   "
romeo-and-juliet-act-1-scene-1.json-line-89,"She has, and in doing so she wastes her beauty, because by living in chastity she ensures that she will never pass her beauty on to her children. Shes too beautiful, and too smart, to be allowed to gain entrance to Heaven by making me despair. Shes sworn never to love, and in that vow has sentenced me to a kind of living death.",  Be ruled by me. Forget to think of her.  
romeo-and-juliet-act-1-scene-1.json-line-90,Listen to me. Stop thinking about her.,"  O, teach me how I should forget to think!  "
romeo-and-juliet-act-1-scene-1.json-line-91,"Oh, then teach me to forget how to think!",  By giving liberty unto thine eyes.Examine other beauties.  
romeo-and-juliet-act-1-scene-1.json-line-92,By letting your eyes wander. Take a look at other beautiful girls.,"   Tis the way    To call hers exquisite, in question more.    These happy masks that kiss fair ladies brows,    Being black, puts us in mind they hide the fair.    He that is strucken blind cannot forget    The precious treasure of his eyesight lost.    Show me a mistress that is passing fair;    What doth her beauty serve but as a note    Where I may read who passed that passing fair?    Farewell. Thou canst not teach me to forget.   "
romeo-and-juliet-act-1-scene-1.json-line-93,"Such comparisons will only make her own beauty more obvious. It will be like the masks that pretty girls wear to hide their faces. When they hide their beauty, they make us think of it more. A blind man cant forget the precious eyesight he lost. Show me any beautiful girl. What good is her beauty, other than a reminder of  a girl who is even more beautiful? Goodbye. You cant teach me to forget.",  I'll pay that doctrine or else die in debt.  
romeo-and-juliet-act-1-scene-2.json-line-0,"Montague has sworn the same oath I have, and is bound by the same penalty. I dont think it should be hard for men as old as us to remain peaceful.","   Of honorable reckoning are you both.    And pity tis you lived at odds so long.    But now, my lord, what say you to my suit?   "
romeo-and-juliet-act-1-scene-2.json-line-1,"You both have honorable reputations. Its a pity youve been enemies for so long. But, now, my lord: how do you respond to my request?",   But saying oer what I have said before.    My child is yet a stranger in the world.    She hath not seen the change of fourteen years.    Let two more summers wither in their pride    Ere we may think her ripe to be a bride.   
romeo-and-juliet-act-1-scene-2.json-line-2,By repeating what Ive said before. My child is still extremely young. Shes not even fourteen years old. Lets allow two more summers to pass before we consider her ready for marriage.,  Younger than she are happy mothers made.  
romeo-and-juliet-act-1-scene-2.json-line-3,Girls who are younger than your daughter have become happy mothers.,"   And too soon marred are those so early made.    Earth hath swallowed all my hopes but she.    Shes the hopeful lady of my earth.    But woo her, gentle Paris, get her heart.    My will to her consent is but a part.    An she agreed within her scope of choice,    Lies my consent and fair according voice.    This night I hold an old accustomed feast,    Whereto I have invited many a guest    Such as I love. And you among the store,    One more, most welcome, makes my number more.    At my poor house look to behold this night    Earth-treading stars that make dark heaven light.    Such comfort as do lusty young men feel    When well-appareled April on the heel    Of limping winter treads.   Even such delight    Among fresh fennel buds shall you this night    Inherit at my house.   Hear all, all see,    And like her most whose merit most shall be    Which on more view of many, mine, being one,    May stand in number, though in reckoning none,    Come, go with me.    [To PETER, giving him a paper]    Go, sirrah, trudge about    Through fair Verona. Find those persons out    Whose names are written there, and to them say    My house and welcome on their pleasure stay.   "
romeo-and-juliet-act-1-scene-2.json-line-4,"Girls who marry that young grow up too quickly. All of my other children are dead and buried in the earth, so all hopes on this earth rest in her. But you may woo her, kind Paris. Win her love. My permission for you to marry her is only part of the bargain; she must also agree to marry you. Then my blessing on the marriage will confirm her choice. This very night Im throwing a party that Ive hosted for many years. Ive invited many guests, many close friends. Id like to invite you as a most welcome guest. At my humble home tonight, youll see see young women like stars that walk the earth and light the sky from below. Like all lusty young men, youll be delighted by the young women who are as fresh as spring flowers. Look at them all, and choose whichever woman you like best. Amidst all these girls, you may no longer think that my daughters the most beautiful. Come with me. ","   Find them out whose names are written here? It is written, that the shoemaker should meddle with his yard and the tailor with his last, the fisher with his penciland the painter with his nets.   But I am sent to find those persons whose names are here writ, and can never find what names the writing person hath here writ. I must to the learned in good time!   "
romeo-and-juliet-act-1-scene-2.json-line-5,"Find the people whose names are on this list? Its written that shoemakers and tailors should use each others tools, and that fisherman should play with paints while painters should play with with fishing nets. But now Ive been sent to find the people on this list, and I cant read. Ill have to ask somebody educated to help me. ","   Tut man, one fire burns out anothers burning.    One pain is lessened by anothers anguish.    Turn giddy, and be helped by backward turning.    One desperate grief cures with anothers languish.    Take thou some new infection to thy eye,    And the rank poison of the old will die.   "
romeo-and-juliet-act-1-scene-2.json-line-6,"Come on, Romeo. Starting a new fire will put out the old one. An old pain is lessened by the arrival of a new one. If you make yourself dizzy, you can cure yourself by spinning in the other direction. A new grief will cure an old one. Stare obsessively at some new girl, and your former lovesickness will disappear.",  Your plantain leaf is excellent for that.  
romeo-and-juliet-act-1-scene-2.json-line-7,The plantain leaf is excellent for that.,"  For what, I pray thee?  "
romeo-and-juliet-act-1-scene-2.json-line-8,For what?,  For your broken shin.  
romeo-and-juliet-act-1-scene-2.json-line-9,For treating your injured shin.,"  Why Romeo, art thou mad?  "
romeo-and-juliet-act-1-scene-2.json-line-10,"Why, Romeo, have you gone crazy?","  Not mad, but bound more than a madman is,Shut up in prison, kept without my food,Whipped and tormented andGood een, good fellow.  "
romeo-and-juliet-act-1-scene-2.json-line-11,"No, though Im bound more tightly than any mental patient is. Im locked in a prison without food. Im whipped, tortured. ","  God i good een. I pray, sir, can you read?  "
romeo-and-juliet-act-1-scene-2.json-line-12,"A blessed good evening to you. Excuse me, sir, do you know how to read?","  Ay, mine own fortune in my misery.  "
romeo-and-juliet-act-1-scene-2.json-line-13,Yes. I can read my fortune in my misery.,"  Perhaps you have learned it without book. But I pray, can you read anything you see?  "
romeo-and-juliet-act-1-scene-2.json-line-14,"Perhaps youve memorized it. But, I beg your answer, can you read anything you see?","  Ay, if I know the letters and the language.  "
romeo-and-juliet-act-1-scene-2.json-line-15,"Yes, if I know the letters and the language.",  Ye say honestly. Rest you merry.  
romeo-and-juliet-act-1-scene-2.json-line-16,You speak honestly. Have a nice day.,"   Stay, fellow. I can read.   [He reads the letter]    Seigneur Martino and his wife and daughters;    County Anselme and his beauteous sisters;    The lady widow of Vitruvio;    Seigneur Placentio and his lovely nieces;    Mercutio and his brother Valentine;    Mine uncle Capulet, his wife and daughters;    My fair niece Rosaline and Livia;    Seigneur Valentio and his cousin Tybalt;    Lucio and the lively Helena.    A fair assembly. Whither should they come?   "
romeo-and-juliet-act-1-scene-2.json-line-17,"Stay, man. I can read. [He reads the letter] Signor Martino and his wife and daughters; Count Anselme and his gorgeous sisters; Vitravios widow; Signor Placentio and his lovely nieces; Mercutio and his brother Valentine; my uncle Capulet and his wife and daughters; my fair niece Rosaline and Livia; Signor Valentio and his cousin Tybalt; Lucio and the lively Helena. Thats quite a lovely group of people. Where are they supposed to go?",  Up.  
romeo-and-juliet-act-1-scene-2.json-line-18,Up.,  Whither?  
romeo-and-juliet-act-1-scene-2.json-line-19,Where?,  To supper; to our house.  
romeo-and-juliet-act-1-scene-2.json-line-20,To supper. To our house.,  Whose house?  
romeo-and-juliet-act-1-scene-2.json-line-21,Whose house?,  My masters.  
romeo-and-juliet-act-1-scene-2.json-line-22,My masters house.,"  Indeed, I should have asked thee that before.  "
romeo-and-juliet-act-1-scene-2.json-line-23,"Indeed, I should have asked you that earlier.","  Now Ill tell you without asking. My master is the great rich Capulet, and if you be not of the house of Montagues, I pray come and crush a cup of wine. Rest youmerry!  "
romeo-and-juliet-act-1-scene-2.json-line-24,"Ill tell you so that you dont have to ask. My master is the great, rich Capulet. And as long as you are not a Montague, I invite you to come and drink a cup of wine at our house. Have a nice day!","   At this same ancient feast of Capulets    Sups the fair Rosaline whom thou so loves    With all the admired beauties of Verona.    Go thither, and with unattainted eye    Compare her face with some that I shall show,    And I will make thee think thy swan a crow.   "
romeo-and-juliet-act-1-scene-2.json-line-25,"Rosaline whom you love so much is going to attend Capulet's traditional feast, along with all the beautiful woman of Verona. Go there and, without bias, compare her to some of the girls Ill point out to you. Ill show you that the woman you think is as beautiful as a swan is in fact as ugly as a crow.","   When the devout religion of mine eye    Maintains such falsehood, then turn tears to fires,    And these, who, often drowned, could never die,    Transparent heretics, be burnt for liars!    One fairer than my love? The all-seeing sun    Neer saw her match since first the world begun.   "
romeo-and-juliet-act-1-scene-2.json-line-26,"If my eyes ever show me such a lie about the woman they worship, then may my tears turn into flames. That way my eyes, which never drowned in all my tears, may be burned for being such clear liars! A woman more beautiful than my love? The sun has never seen anyone as beautiful since the world began.","   Tut, you saw her fair, none else being by,    Herself poised with herself in either eye.    But in that crystal scales let there be weighed    Your ladys love against some other maid    That I will show you shining at the feast,    And she shall scant show well that now shows best.   "
romeo-and-juliet-act-1-scene-2.json-line-27,"Oh come on. You decided she was beautiful when no one else was around and there was no one to compare her to except herself. But if instead you compare her to some other beautiful woman who Ill point out to you at this feast, youll see that shes far from the best.","  I'll go along, no such sight to be shown, But to rejoice in splendor of mine own.  "
romeo-and-juliet-act-1-scene-3.json-line-0,"Nurse, wheres my daughter? Tell her to come here.","  Now, by my maidenhead at twelve year oldI bade her come. What, lamb! What, ladybird!God forbid! Wheres this girl? What, Juliet!  "
romeo-and-juliet-act-1-scene-3.json-line-1,"I swear by my virginity at age twelve, I told her to come. What is this?! Heaven forbid! Where is that girl? Juliet!","  How now, who calls?  "
romeo-and-juliet-act-1-scene-3.json-line-2,What? Whos calling me?,  Your mother.  
romeo-and-juliet-act-1-scene-3.json-line-3,Your mother.,"  Madam, I am here. What is your will?  "
romeo-and-juliet-act-1-scene-3.json-line-4,"Madam, Im here. What do you want?","   This is the matter.Nurse, give leave awhile,    We must talk in secret.   Nurse, come back again.    I have remembered me. Thous hear our counsel.    Thou knowst my daughters of a pretty age.   "
